stop_id,distance_from_largest_betweenness_centroid,distance_from_largest_betweenness_medoid,distance_from_landuse_centroid
3549,11.975,12.0,8.44
3550,8.473,8.509,4.058
3551,8.246,8.209,12.667
3552,7.949,7.911,12.368
3553,7.971,7.933,12.394
3554,7.64,7.603,12.063
3555,2.751,2.788,2.867
3556,5.926,5.925,6.316
3558,7.723,7.685,12.148
3559,7.53,7.493,11.956
3560,4.246,4.246,5.015
3561,1.085,1.057,5.44
3562,7.51,7.473,11.936
3563,6.213,6.242,2.629
3565,4.019,4.004,7.744
3566,9.243,9.282,4.982
3567,8.94,8.979,5.473
3568,6.63,6.668,2.94
3569,7.744,7.707,12.175
3570,4.334,4.373,1.766
3571,9.8,9.837,6.389
3572,9.791,9.829,6.384
3573,8.588,8.627,4.724
3574,7.733,7.696,12.164
3575,9.278,9.296,9.676
3576,1.984,1.967,5.081
3578,7.725,7.761,5.109
3579,7.712,7.748,5.102
3580,7.829,7.865,5.276
3581,7.814,7.85,5.268
3582,7.641,7.672,3.597
3583,7.656,7.688,3.619
3584,7.85,7.879,4.059
3585,7.867,7.897,4.063
3586,7.834,7.862,4.167
3587,7.852,7.88,4.193
3588,7.783,7.81,4.309
3592,6.892,6.881,10.158
3593,0.717,0.694,5.05
3594,7.907,7.945,3.687
3596,5.104,5.066,9.495
3597,5.405,5.366,9.767
3598,5.612,5.573,9.969
3599,5.026,4.988,9.417
3600,9.064,9.085,9.156
3601,9.024,9.045,9.121
3602,9.768,9.806,5.481
3603,9.85,9.888,5.505
3604,9.88,9.918,5.532
3605,9.704,9.742,5.328
3606,9.738,9.776,5.36
3607,9.826,9.864,5.429
3610,11.054,11.092,6.734
3611,11.015,11.053,6.698
3614,11.311,11.349,7.04
3615,11.286,11.324,7.019
3616,8.142,8.104,12.491
3617,8.147,8.108,12.499
3620,9.826,9.865,6.155
3621,9.858,9.896,6.227
3622,10.327,10.365,6.843
3623,10.328,10.366,6.84
3624,10.759,10.797,7.19
3625,10.882,10.92,7.354
3626,10.822,10.86,7.061
3627,10.899,10.937,7.304
3628,10.829,10.868,7.142
3629,7.286,7.324,3.027
3630,4.481,4.443,8.863
3631,7.553,7.53,11.514
3632,7.624,7.6,11.631
3633,7.599,7.575,11.604
3634,10.583,10.621,7.027
3635,10.579,10.617,7.03
3636,10.465,10.485,7.597
3640,4.696,4.658,9.08
3641,3.161,3.198,1.387
3644,1.876,1.838,6.296
3648,9.011,9.048,4.626
3649,12.461,12.491,8.432
3657,6.75,6.713,11.183
3658,6.258,6.267,5.362
3659,5.28,5.309,2.03
3660,5.421,5.45,2.095
3661,4.206,4.196,5.897
3662,1.935,1.917,5.119
3663,7.235,7.215,9.259
3664,10.903,10.935,6.729
3665,10.908,10.94,6.724
3668,7.984,8.006,7.899
3670,8.95,8.988,5.262
3671,11.253,11.291,7.075
3672,10.297,10.313,7.902
3673,10.306,10.322,7.901
3674,10.509,10.525,8.118
3676,10.696,10.712,8.215
3677,10.686,10.703,8.201
3678,10.835,10.852,8.264
3679,10.805,10.823,8.247
3682,6.518,6.555,3.679
3683,6.485,6.522,3.678
3684,4.272,4.306,0.537
3685,4.213,4.248,0.599
3686,1.816,1.851,2.645
3687,3.832,3.862,4.149
3688,3.881,3.91,4.194
3689,1.444,1.477,3.681
3698,1.447,1.48,3.699
3699,8.246,8.281,5.988
3718,6.802,6.793,9.89
3720,1.449,1.434,4.762
3726,5.951,5.924,10.115
3727,4.116,4.078,8.493
3733,7.956,7.992,5.526
3734,6.337,6.322,9.861
3735,3.465,3.482,3.198
3736,4.865,4.829,9.297
3738,3.142,3.18,1.379
3739,3.235,3.272,1.198
3740,3.932,3.894,8.053
3741,3.785,3.747,7.892
3749,2.892,2.923,1.888
3752,5.975,5.937,10.087
3753,6.362,6.324,10.43
3756,8.303,8.336,6.313
3758,6.746,6.749,6.477
3759,2.99,3.023,1.662
3761,2.963,2.995,1.73
3763,12.374,12.412,8.071
3765,12.136,12.174,7.837
3766,11.623,11.661,7.337
3767,11.596,11.635,7.305
3768,10.796,10.835,6.492
3769,10.782,10.82,6.474
3770,10.904,10.942,6.622
3771,10.811,10.85,6.531
3772,11.076,11.114,6.829
3773,11.0,11.038,6.762
3774,10.794,10.833,6.568
3775,10.771,10.809,6.538
3776,10.422,10.461,6.207
3778,10.035,10.074,5.801
3787,10.325,10.364,6.116
3789,10.53,10.568,6.332
3790,10.676,10.715,6.48
3791,10.985,11.024,6.805
3792,10.877,10.915,6.697
3793,11.28,11.318,7.105
3794,11.355,11.393,7.118
3795,11.39,11.428,7.164
3796,11.297,11.336,7.042
3797,11.376,11.415,7.121
3798,11.942,11.962,11.883
3805,11.528,11.566,7.233
3807,3.096,3.132,1.362
3808,8.253,8.236,11.85
3809,8.269,8.252,11.875
3810,8.531,8.514,12.082
3811,2.885,2.916,1.901
3812,2.327,2.327,5.628
3813,2.352,2.353,5.649
3814,2.415,2.42,5.505
3815,2.435,2.44,5.526
3817,7.259,7.238,11.107
3818,7.281,7.259,11.134
3819,9.609,9.638,5.734
3820,9.587,9.617,5.712
3821,8.025,8.06,5.625
3822,9.481,9.518,6.342
3823,9.931,9.968,6.761
3824,9.966,10.003,6.807
3826,7.207,7.246,3.351
3827,7.048,7.041,7.712
3828,7.014,7.007,7.68
3829,2.925,2.957,1.777
3833,8.048,8.034,11.459
3834,8.068,8.054,11.476
3835,8.133,8.119,11.475
3836,8.142,8.129,11.491
3837,8.227,8.215,11.533
3838,8.298,8.285,11.646
3840,9.877,9.899,9.732
3844,5.674,5.639,9.374
3847,7.66,7.639,9.763
3848,7.659,7.638,9.755
3849,8.056,8.036,9.937
3850,8.056,8.036,9.917
3851,8.685,8.665,10.51
3853,9.006,8.986,10.804
3854,9.007,8.987,10.783
3855,9.292,9.273,11.069
3858,1.703,1.665,6.13
3859,7.662,7.636,11.736
3860,7.656,7.63,11.742
3861,6.019,6.05,5.05
3862,6.293,6.323,5.48
3863,6.314,6.345,5.383
3868,11.26,11.282,8.175
3869,10.315,10.353,6.095
3870,11.002,11.04,6.761
3872,11.199,11.237,6.863
3873,11.382,11.42,7.06
3874,11.317,11.355,7.0
3875,7.963,7.962,7.816
3876,7.937,7.937,7.768
3877,6.674,6.668,9.613
3878,6.079,6.04,10.421
3880,6.277,6.238,10.574
3881,11.79,11.828,7.643
3882,11.866,11.905,7.699
3883,6.895,6.868,11.061
3884,8.715,8.746,4.651
3885,8.807,8.839,4.672
3886,8.79,8.822,4.654
3887,8.785,8.818,4.583
3888,8.78,8.813,4.581
3889,8.817,8.85,4.572
3890,8.8,8.833,4.555
3891,8.859,8.893,4.563
3892,8.926,8.96,4.6
3893,8.929,8.963,4.601
3894,9.5,9.536,5.091
3895,6.461,6.499,3.665
3898,3.557,3.519,7.946
3899,7.513,7.475,11.931
3900,7.471,7.433,11.891
3901,7.49,7.452,11.91
3902,10.54,10.56,7.684
3903,3.519,3.491,7.787
3906,3.501,3.472,7.773
3907,3.111,3.13,4.931
3908,4.312,4.347,0.59
3909,5.417,5.451,1.371
3910,5.667,5.7,1.671
3912,2.354,2.318,6.787
3913,0.985,0.951,5.156
3914,4.199,4.184,7.902
3915,4.053,4.037,7.798
3916,3.884,3.867,7.677
3917,3.709,3.691,7.569
3918,9.538,9.577,5.856
3920,2.921,2.912,6.496
3921,2.848,2.837,6.515
3922,2.765,2.753,6.519
3923,2.645,2.632,6.462
3924,2.86,2.848,6.588
3925,7.021,6.982,11.318
3926,7.041,7.078,2.613
3927,7.186,7.221,2.774
3928,7.198,7.234,2.785
3929,3.481,3.453,7.746
3932,7.909,7.948,3.976
3933,7.639,7.677,3.743
3935,9.865,9.846,11.583
3936,5.41,5.409,8.129
3937,1.441,1.467,3.245
3940,5.991,5.991,8.505
3941,7.536,7.555,5.183
3942,7.553,7.572,5.056
3943,7.828,7.848,5.293
3944,7.849,7.868,5.384
3945,7.681,7.7,5.319
3946,7.35,7.33,9.434
3947,7.08,7.058,9.365
3948,7.074,7.051,9.349
3949,7.37,7.348,9.613
3950,7.593,7.571,9.797
3951,8.032,8.012,10.012
3952,8.013,7.993,9.995
3953,8.031,8.012,9.887
3954,8.012,7.993,9.869
3955,8.056,8.038,9.788
3956,8.054,8.036,9.781
3957,8.687,8.669,10.371
3959,9.024,9.005,10.683
3964,9.512,9.492,11.273
3965,9.752,9.732,11.495
3966,9.749,9.729,11.47
3967,7.266,7.255,8.328
3968,7.139,7.127,8.317
3969,6.993,6.98,8.295
3970,7.58,7.565,9.036
3972,7.629,7.613,9.233
3973,7.662,7.646,9.264
3975,7.605,7.587,9.354
3976,7.638,7.62,9.383
3977,7.594,7.574,9.49
3978,7.626,7.606,9.518
3979,7.79,7.77,9.704
3980,7.793,7.773,9.677
3984,12.14,12.178,7.897
3985,12.272,12.311,8.012
3986,3.721,3.693,7.966
3987,3.726,3.698,7.978
3988,3.983,3.956,8.212
3989,3.987,3.959,8.221
3990,4.195,4.168,8.419
3991,4.193,4.165,8.423
3992,4.58,4.552,8.799
3993,4.583,4.555,8.808
3994,5.027,5.0,9.242
3995,5.028,5.0,9.25
3996,9.876,9.914,6.408
3997,6.312,6.35,3.429
3998,6.364,6.402,3.479
3999,6.194,6.232,3.264
4000,6.235,6.273,3.293
4001,5.984,6.022,2.945
4002,6.005,6.043,2.963
4003,5.922,5.96,2.845
4004,5.967,6.005,2.87
4005,5.767,5.806,2.525
4006,5.809,5.848,2.551
4007,5.747,5.785,2.322
4008,5.792,5.83,2.436
4011,7.934,7.933,7.906
4012,8.067,8.066,7.943
4013,8.096,8.095,7.965
4014,8.314,8.311,8.282
4015,8.341,8.339,8.3
4016,8.604,8.601,8.656
4017,8.619,8.616,8.658
4018,8.917,8.913,9.016
4019,6.551,6.528,10.551
4020,6.553,6.529,10.557
4021,3.978,4.008,4.101
4022,3.998,4.028,4.128
4025,1.393,1.416,4.265
4026,3.861,3.887,4.612
4032,0.623,0.59,5.045
4033,11.537,11.569,7.336
4034,11.514,11.546,7.31
4035,1.206,1.207,4.955
4036,1.357,1.362,4.889
4037,1.526,1.536,4.815
4038,1.415,1.43,4.563
4039,1.375,1.403,4.022
4040,1.357,1.385,4.007
4041,1.197,1.223,4.16
4042,1.381,1.402,4.334
4043,1.155,1.173,4.442
4044,1.086,1.099,4.577
4045,0.984,0.99,4.733
4046,7.612,7.632,4.987
4047,7.6,7.62,5.062
4048,7.874,7.895,5.186
4049,7.869,7.889,5.31
4050,7.934,7.93,8.178
4051,8.026,8.022,8.245
4052,2.877,2.914,1.57
4053,9.772,9.789,7.362
4055,1.738,1.774,2.696
4056,1.099,1.122,4.269
4057,1.111,1.104,5.089
4058,1.605,1.62,4.624
4060,0.975,0.974,4.873
4061,6.526,6.514,7.821
4062,6.367,6.355,7.707
4063,6.622,6.61,7.903
4065,9.806,9.822,7.405
4070,3.0,3.018,5.025
4071,6.549,6.528,8.717
4073,6.577,6.555,8.884
4074,6.486,6.464,8.747
4075,6.414,6.393,8.604
4076,6.652,6.631,8.829
4077,10.497,10.513,8.103
4078,4.094,4.074,8.03
4080,7.709,7.74,3.669
4081,7.718,7.749,3.67
4083,5.803,5.841,2.92
4084,6.579,6.55,10.831
4085,6.016,6.055,2.929
4088,4.175,4.159,6.39
4090,6.967,6.938,11.162
4091,6.693,6.664,10.916
4092,6.676,6.647,10.894
4093,6.573,6.543,10.833
4094,1.779,1.81,3.762
4096,1.767,1.797,3.788
4100,2.01,1.972,6.291
4101,1.99,1.952,6.275
4102,4.746,4.733,6.522
4103,4.715,4.702,6.486
4105,6.61,6.598,7.889
4108,1.66,1.692,3.66
4112,8.689,8.671,10.365
4113,4.603,4.564,8.926
4114,4.587,4.548,8.909
4115,2.49,2.495,5.539
4118,1.439,1.422,5.561
4119,1.482,1.458,5.752
4120,1.465,1.44,5.748
4121,1.657,1.631,5.944
4122,1.636,1.61,5.927
4123,2.489,2.484,5.96
4124,2.528,2.529,5.774
4129,1.937,1.969,3.605
4130,2.135,2.167,3.519
4131,2.115,2.146,3.685
4132,2.282,2.313,3.704
4133,2.405,2.435,3.775
4134,2.504,2.533,3.902
4135,2.709,2.739,3.811
4136,2.872,2.903,3.729
4137,3.264,3.293,4.048
4138,3.153,3.183,3.899
4139,2.928,2.959,3.721
4140,2.841,2.87,3.888
4141,2.663,2.693,3.873
4142,2.543,2.573,3.743
4143,2.368,2.401,3.511
4144,2.166,2.199,3.477
4145,1.978,2.009,3.669
4147,6.249,6.288,3.017
4149,7.672,7.708,5.197
4150,1.676,1.641,6.099
4151,1.65,1.616,6.073
4152,1.639,1.604,6.071
4154,1.547,1.51,5.979
4156,7.565,7.604,3.72
4158,10.722,10.748,7.116
4159,10.706,10.733,7.096
4162,10.993,11.019,7.346
4163,10.963,10.99,7.307
4164,11.37,11.396,7.783
4165,11.362,11.388,7.772
4166,11.64,11.666,8.032
4167,11.637,11.663,8.026
4168,11.828,11.853,8.248
4169,11.836,11.862,8.253
4170,10.484,10.509,6.983
4171,10.47,10.496,6.969
4173,4.888,4.854,8.539
4174,4.877,4.843,8.527
4175,4.278,4.309,4.055
4179,4.992,5.031,1.775
4180,7.559,7.533,11.652
4181,6.197,6.17,10.381
4182,6.183,6.156,10.367
4183,6.192,6.164,10.408
4184,6.181,6.153,10.397
4185,6.209,6.18,10.472
4186,6.237,6.208,10.502
4187,6.502,6.473,10.767
4188,6.502,6.472,10.767
4190,10.376,10.397,10.252
4192,6.873,6.886,5.288
4194,6.783,6.822,2.955
4195,6.869,6.88,5.535
4196,6.895,6.907,5.555
4197,6.82,6.83,5.658
4198,4.748,4.772,5.36
4204,7.438,7.418,11.243
4205,7.41,7.389,11.231
4207,4.666,4.668,7.339
4210,6.714,6.724,5.628
4213,3.014,3.022,5.647
4217,6.596,6.634,3.491
4218,1.61,1.61,4.194
4220,9.929,9.966,5.502
4221,9.679,9.716,5.247
4223,7.336,7.314,9.576
4229,2.331,2.366,3.158
4230,5.687,5.697,4.904
4232,3.776,3.801,4.675
4233,3.578,3.603,4.537
4234,3.865,3.89,4.701
4235,4.019,4.045,4.664
4237,6.271,6.234,10.69
4238,6.257,6.22,10.675
4239,3.009,2.991,6.96
4242,9.023,9.004,10.674
4244,3.606,3.643,0.855
4245,3.621,3.658,0.837
4246,3.635,3.672,0.822
4247,3.651,3.688,0.803
4264,7.081,7.118,4.011
4265,7.528,7.507,11.352
4266,11.417,11.451,7.127
4267,11.412,11.446,7.129
4268,11.414,11.448,7.098
4269,11.33,11.363,7.017
4270,9.662,9.696,5.353
4273,10.119,10.156,7.01
4274,10.104,10.141,6.98
4278,5.411,5.398,6.972
4279,5.402,5.388,7.116
4280,5.567,5.553,7.276
4281,5.707,5.694,7.25
4282,10.172,10.208,7.229
4283,4.319,4.308,6.013
4284,4.568,4.605,2.848
4285,5.936,5.968,4.873
4287,5.75,5.78,5.138
4288,5.737,5.766,5.135
4289,5.972,6.002,5.324
4290,5.927,5.956,5.362
4291,5.617,5.648,4.899
4292,10.11,10.147,7.153
4293,6.443,6.48,3.625
4295,4.792,4.816,5.409
4301,6.477,6.466,9.76
4303,6.818,6.809,9.935
4306,4.538,4.564,4.907
4307,11.856,11.877,11.552
4308,7.595,7.624,6.736
4309,9.107,9.132,8.555
4311,9.064,9.088,8.539
4312,7.571,7.533,11.616
4313,7.514,7.476,11.573
4314,7.552,7.514,11.661
4315,8.645,8.626,10.35
4317,9.327,9.308,11.078
4318,8.859,8.84,10.581
4319,8.657,8.638,10.451
4320,8.607,8.587,10.418
4321,9.346,9.327,10.984
4322,9.748,9.73,11.283
4323,1.829,1.802,5.441
4324,1.697,1.668,5.506
4325,2.021,2.005,5.055
4326,9.791,9.772,11.417
4327,9.842,9.823,11.465
4331,5.925,5.958,1.739
4334,8.2,8.182,11.812
4337,3.473,3.512,1.834
4338,3.146,3.185,1.997
4340,6.315,6.354,2.772
4341,4.049,4.038,5.89
4352,2.596,2.56,7.023
4353,5.97,5.97,6.185
4354,6.945,6.982,4.083
4355,6.937,6.974,4.085
4358,3.101,3.136,1.348
4359,2.482,2.502,2.926
4360,2.476,2.497,2.914
4361,2.645,2.665,2.986
4362,2.693,2.712,2.988
4363,2.454,2.472,3.155
4364,12.057,12.09,7.784
4365,2.508,2.525,3.18
4366,9.496,9.531,5.087
4367,6.271,6.255,8.053
4368,6.494,6.477,8.296
4369,4.064,4.086,2.691
4370,4.078,4.1,2.668
4371,4.664,4.659,5.734
4372,4.667,4.662,5.726
4373,5.207,5.202,6.169
4374,5.104,5.099,6.071
4375,10.735,10.756,7.786
4376,10.694,10.714,7.768
4377,10.787,10.807,7.934
4378,10.767,10.786,7.939
4379,10.896,10.915,8.157
4380,10.866,10.885,8.126
4381,6.895,6.92,3.87
4382,11.697,11.736,7.477
4383,9.992,10.027,5.649
4384,10.002,10.036,5.659
4385,6.831,6.855,3.913
4386,6.973,6.998,3.799
4387,9.946,9.98,5.67
4389,6.881,6.895,5.249
4390,7.221,7.238,5.17
4391,6.394,6.41,4.654
4392,6.124,6.14,4.525
4393,7.172,7.189,5.087
4394,7.523,7.539,5.553
4395,4.999,5.002,5.283
4396,4.987,4.99,5.24
4397,11.781,11.815,7.489
4398,5.771,5.78,5.07
4399,7.48,7.492,6.048
4400,6.055,6.065,5.128
4402,9.692,9.729,6.727
4403,9.682,9.718,6.724
4404,9.877,9.914,6.936
4405,9.864,9.901,6.931
4406,12.569,12.566,12.268
4407,7.033,7.043,5.829
4408,7.022,7.032,5.808
4409,7.251,7.262,5.97
4410,7.247,7.258,5.958
4411,7.508,7.519,6.13
4412,7.494,7.505,6.109
4413,7.557,7.569,6.004
4414,7.525,7.537,5.987
4415,7.588,7.602,5.864
4416,7.57,7.584,5.843
4417,7.646,7.661,5.714
4418,7.618,7.633,5.694
4419,7.482,7.498,5.469
4420,7.557,7.573,5.548
4421,7.221,7.237,5.224
4423,7.342,7.362,4.849
4424,7.349,7.369,4.865
4425,7.335,7.356,4.748
4426,7.319,7.339,4.735
4427,7.355,7.377,4.634
4428,5.893,5.92,2.815
4429,5.832,5.858,2.751
4430,6.114,6.141,3.002
4431,6.116,6.143,2.993
4432,6.231,6.258,2.991
4433,6.202,6.229,3.007
4434,6.965,6.991,3.772
4435,6.946,6.972,3.732
4436,9.337,9.374,6.308
4437,9.372,9.409,6.374
4441,6.599,6.615,4.855
4442,6.603,6.619,4.843
4443,7.499,7.514,5.712
4444,7.476,7.49,5.675
4445,7.629,7.643,5.833
4446,7.631,7.645,5.817
4447,7.859,7.873,6.094
4448,7.885,7.898,6.114
4449,7.825,7.837,6.203
4450,7.854,7.866,6.221
4451,7.37,7.381,5.938
4454,4.841,4.866,2.582
4455,4.66,4.683,2.708
4456,4.853,4.869,3.689
4457,4.874,4.89,3.715
4458,5.077,5.093,3.86
4459,5.094,5.11,3.855
4460,5.393,5.408,4.008
4462,4.801,4.822,3.0
4473,3.438,3.455,3.088
4474,4.248,4.27,2.767
4475,3.071,3.073,4.35
4477,3.565,3.598,3.493
4478,3.57,3.604,3.3
4479,3.765,3.799,3.232
4481,2.036,2.026,5.826
4482,8.812,8.799,12.123
4484,1.699,1.672,5.993
4485,1.683,1.657,5.971
4486,11.081,11.12,7.34
4488,10.432,10.47,6.163
4489,10.416,10.455,6.143
4490,10.125,10.163,5.892
4491,10.09,10.128,5.855
4492,11.022,11.06,6.79
4493,11.442,11.48,7.172
4494,4.555,4.592,2.714
4495,11.122,11.16,6.798
4496,4.025,4.062,2.827
4497,7.299,7.317,5.033
4499,4.91,4.933,5.448
4500,4.815,4.84,5.242
4501,11.544,11.583,7.361
4502,11.639,11.677,7.38
4503,11.693,11.732,7.429
4504,6.922,6.907,10.44
4505,6.748,6.733,10.265
4506,11.928,11.967,7.684
4507,6.352,6.362,5.293
4508,10.962,11.0,6.643
4509,6.717,6.728,5.508
4510,6.873,6.899,3.624
4511,5.574,5.601,2.535
4512,3.512,3.509,6.701
4513,11.276,11.314,7.015
4514,4.21,4.241,4.027
4515,6.865,6.888,4.095
4516,4.949,4.943,5.997
4517,4.373,4.348,7.32
4518,2.004,1.987,6.037
4519,1.975,1.958,6.005
4520,4.61,4.637,2.107
4521,2.275,2.309,2.215
4522,7.013,7.027,5.43
4523,6.994,7.007,5.409
4524,3.038,3.001,7.471
4525,3.04,3.003,7.473
4528,5.19,5.173,8.917
4529,6.695,6.715,4.293
4530,6.758,6.779,4.248
4531,6.722,6.743,4.215
4532,6.808,6.83,4.077
4533,3.971,3.965,7.263
4534,3.985,3.979,7.262
4535,3.549,3.543,6.868
4536,3.557,3.552,6.869
4537,4.954,4.949,5.924
4538,6.52,6.556,2.095
4539,1.788,1.788,4.194
4540,4.194,4.173,6.783
4541,4.207,4.239,3.841
4543,6.12,6.103,9.789
4544,6.1,6.083,9.775
4546,6.895,6.894,6.952
4547,6.808,6.808,6.745
4548,6.807,6.81,6.555
4549,6.493,6.494,6.472
4550,9.721,9.756,5.331
4551,9.725,9.76,5.334
4552,7.227,7.226,7.221
4555,7.443,7.442,7.396
4556,7.426,7.426,7.368
4559,7.062,7.064,6.814
4560,7.014,7.017,6.737
4561,7.352,7.353,7.141
4562,7.244,7.246,6.996
4563,7.6,7.6,7.416
4564,7.623,7.624,7.421
4565,6.822,6.822,6.865
4566,6.857,6.856,6.872
4567,3.849,3.875,2.141
4568,7.507,7.507,7.383
4569,7.512,7.512,7.4
4570,7.38,7.38,7.243
4571,7.381,7.381,7.253
4575,7.404,7.4,7.673
4576,6.196,6.197,6.273
4577,9.224,9.242,9.552
4578,9.342,9.361,9.668
4579,9.341,9.359,9.682
4580,9.465,9.484,9.688
4581,9.464,9.483,9.7
4582,9.574,9.594,9.708
4583,9.567,9.587,9.72
4584,9.694,9.714,9.74
4585,7.874,7.872,7.878
4586,6.027,6.02,6.888
4587,3.587,3.563,7.738
4588,5.752,5.761,5.065
4594,3.842,3.833,5.519
4595,5.066,5.04,9.228
4597,3.598,3.569,6.991
4598,3.836,3.807,7.189
4599,8.201,8.235,3.961
4600,7.323,7.358,2.915
4601,3.734,3.726,5.4
4602,8.117,8.151,3.867
4603,8.155,8.188,3.88
4608,4.173,4.204,4.041
4609,4.242,4.218,8.351
4611,6.849,6.859,5.677
4612,6.773,6.78,5.965
4613,6.79,6.797,5.975
4615,6.148,6.187,2.577
4616,3.812,3.779,8.2
4617,3.81,3.777,8.202
4618,3.953,3.921,8.33
4619,3.942,3.91,8.321
4620,4.121,4.088,8.509
4621,4.104,4.071,8.493
4622,4.024,3.989,8.435
4623,4.019,3.984,8.43
4624,4.555,4.519,8.988
4625,4.497,4.461,8.93
4626,6.004,5.968,10.438
4627,5.991,5.955,10.425
4628,11.664,11.686,11.341
4629,11.688,11.71,11.385
4630,5.532,5.5,8.896
4632,6.754,6.745,9.889
4633,3.484,3.483,6.562
4634,3.426,3.425,6.529
4635,5.73,5.738,5.077
4636,6.029,6.038,5.239
4637,6.415,6.425,5.453
4639,8.113,8.136,5.093
4640,4.208,4.21,4.849
4641,4.226,4.228,4.845
4642,3.522,3.56,2.396
4643,6.897,6.933,4.691
4645,4.483,4.453,7.748
4647,6.722,6.722,6.782
4651,8.033,8.071,4.343
4652,2.987,2.98,6.442
4653,5.367,5.344,9.362
4655,5.803,5.812,4.996
4656,2.439,2.465,2.628
4657,4.091,4.06,7.543
4658,4.122,4.089,7.69
4659,11.642,11.666,8.216
4660,3.052,3.061,5.674
4661,3.682,3.654,7.916
4662,5.385,5.347,9.707
4663,5.433,5.395,9.75
4664,6.049,6.01,10.357
4665,6.085,6.046,10.389
4669,1.922,1.91,5.793
4670,4.423,4.402,8.361
4671,4.395,4.375,8.34
4673,2.226,2.187,6.537
4674,2.708,2.681,6.086
4675,2.679,2.717,2.657
4676,3.808,3.846,0.954
4677,3.847,3.885,0.925
4678,4.14,4.178,1.167
4680,5.514,5.497,7.503
4681,5.513,5.496,7.488
4682,6.004,5.988,7.786
4683,5.987,5.971,7.764
4684,6.826,6.807,8.747
4685,6.843,6.824,8.759
4686,6.965,6.945,8.946
4687,6.968,6.949,8.939
4689,7.268,7.247,9.331
4691,6.822,6.809,8.234
4692,6.806,6.792,8.232
4693,6.219,6.203,8.005
4694,6.199,6.182,8.038
4696,6.801,6.783,8.607
4697,7.207,7.187,9.236
4698,7.127,7.106,9.266
4699,6.941,6.92,9.058
4700,6.739,6.719,8.782
4701,6.786,6.767,8.723
4702,5.668,5.655,7.264
4703,10.199,10.235,7.263
4704,6.142,6.125,8.057
4705,5.759,5.743,9.409
4706,5.637,5.62,9.356
4707,12.237,12.26,8.93
4708,5.507,5.523,4.087
4709,5.216,5.255,1.915
4710,2.817,2.856,1.893
4711,4.972,4.957,8.648
4712,1.964,1.985,3.16
4713,2.003,2.024,3.153
4714,1.808,1.823,3.484
4715,1.837,1.852,3.485
4716,1.6,1.598,4.286
4717,1.65,1.648,4.274
4721,5.203,5.239,0.803
4722,11.007,11.007,10.383
4723,11.006,11.007,10.406
4725,5.542,5.524,7.645
4726,5.493,5.474,7.592
4727,5.714,5.697,7.703
4728,5.029,4.99,9.357
4729,5.695,5.677,7.68
4730,8.759,8.796,5.594
4731,9.313,9.35,6.286
4732,10.216,10.253,7.152
4733,9.314,9.35,6.551
4734,10.236,10.272,7.276
4735,9.268,9.305,6.394
4736,9.309,9.346,6.21
4737,9.311,9.348,6.219
4739,7.743,7.705,11.827
4740,9.464,9.501,6.339
4741,8.692,8.73,5.357
4742,3.452,3.49,1.859
4743,3.313,3.281,7.013
4744,3.046,3.038,6.552
4745,3.018,3.01,6.542
4746,3.153,3.143,6.76
4747,3.116,3.106,6.729
4748,3.679,3.669,7.185
4749,3.791,3.781,7.274
4750,6.406,6.385,8.638
4751,3.372,3.34,7.034
4752,8.742,8.778,4.325
4754,7.818,7.857,4.438
4755,5.0,5.001,5.362
4756,5.024,5.025,5.35
4757,5.237,5.238,5.566
4758,5.229,5.23,5.53
4760,5.281,5.28,5.808
4761,5.249,5.249,5.685
4762,5.437,5.446,4.897
4763,5.473,5.481,4.939
4764,6.312,6.333,4.014
4765,6.248,6.268,3.95
4766,4.616,4.602,8.237
4770,4.03,4.066,0.476
4771,9.271,9.297,8.648
4772,9.275,9.301,8.648
4777,9.239,9.275,6.488
4779,9.755,9.776,9.781
4780,1.819,1.819,5.324
4781,5.376,5.369,8.491
4782,5.169,5.162,8.315
4783,7.287,7.304,5.172
4784,7.527,7.544,5.399
4785,9.361,9.394,5.087
4786,9.482,9.515,5.197
4787,7.877,7.863,9.122
4788,7.891,7.878,9.136
4789,9.602,9.623,9.601
4790,9.471,9.492,9.442
4791,9.482,9.504,9.447
4792,9.662,9.682,9.664
4793,9.424,9.446,9.316
4794,9.433,9.455,9.323
4795,10.152,10.173,10.062
4796,9.472,9.472,8.979
4797,9.441,9.442,8.943
4801,10.699,10.7,10.04
4802,1.535,1.504,5.427
4803,10.721,10.722,10.046
4805,5.533,5.502,8.91
4806,5.597,5.564,9.073
4807,5.622,5.59,9.093
4808,5.706,5.671,9.378
4809,5.763,5.728,9.458
4810,5.82,5.784,9.609
4811,5.877,5.841,9.659
4812,5.637,5.601,9.495
4814,4.16,4.125,8.58
4815,3.942,3.908,8.356
4816,3.822,3.851,4.178
4817,6.992,7.017,3.846
4818,7.074,7.099,3.904
4819,9.596,9.632,6.992
4820,9.594,9.63,7.0
4821,9.732,9.768,7.02
4822,9.746,9.782,7.037
4823,9.88,9.917,7.005
4824,9.893,9.929,7.02
4826,9.298,9.284,12.635
4827,9.199,9.22,6.395
4828,5.41,5.448,2.036
4831,5.884,5.922,1.714
4832,5.888,5.926,1.7
4833,5.673,5.635,9.904
4834,5.689,5.651,9.919
4837,4.41,4.381,7.687
4838,4.488,4.461,7.546
4839,0.603,0.584,4.915
4840,4.286,4.252,7.895
