Unnamed: 0,stop_id,stop_name,stop_lat,stop_lon,clust,geometry
4181,2662,Llano Castellano - Francisco Sancha,40.48637333333334,-3.6843866666666663,1421,POINT (-3.68401 40.48561)
4184,2666,Llano Castellano - Valdegovia,40.48935,-3.685565,537,POINT (-3.68549 40.48946)
4186,2668,Llano Castellano - Herrera Oria,40.490635,-3.686035,536,POINT (-3.68591 40.4907)
4188,2670,Nuestra Señora De Valverde - Islas Jarvi,40.49237,-3.686705,539,POINT (-3.68671 40.49264)
4190,2672,Nuestra Señora De Valverde - Sumatra,40.495270000000005,-3.687685,729,POINT (-3.68759 40.49521)
4192,2674,Nuestra Señora Valverde - Manuel Villarta,40.49696,-3.68724,730,POINT (-3.68696 40.49732)
4194,2676,Fuente De La Carra,40.498490000000004,-3.68661,732,POINT (-3.68654 40.49838)
4196,2678,Afueras A Valverde,40.4979475,-3.6895425,733,POINT (-3.68899 40.49797)
4200,2682,Plaza Tres Olivos,40.5006,-3.690465,727,POINT (-3.69035 40.50073)
4202,2684,Campo De Calatrava,40.500524999999996,-3.69278,726,POINT (-3.69291 40.50059)
4204,2686,Anastasia López - Braille,40.49711,-3.6927950000000003,734,POINT (-3.69295 40.49708)
4206,2688,Braille - Molins De Rey,40.495845,-3.69326,731,POINT (-3.69319 40.49596)
4208,2690,Braille - Caldas De Estrach,40.49579,-3.69612,737,POINT (-3.69612 40.49579)
4209,2691,Fuencarral,40.4967,-3.696395,736,POINT (-3.6966 40.4967)
4210,2693,Fernández Villaverde - Ponzano,40.446619999999996,-3.69857,1799,POINT (-3.69892 40.44649)
4222,2706,Isaac Peral - Julián Romea,40.443025,-3.719265,887,POINT (-3.7192 40.44309)
4224,2709,Marqués De Comillas,40.446104999999996,-3.718948333333333,889,POINT (-3.71982 40.44549)
4228,2713,Juan XXIII,40.44882,-3.7171149999999997,888,POINT (-3.71698 40.44838)
4229,2714,Félix Rodríguez De La Fuente,40.41533,-3.65763,895,POINT (-3.65771 40.41549)
4231,2716,García Tapia - Diego Valderrábano,40.413349999999994,-3.656895,894,POINT (-3.65677 40.41323)
4233,2718,García Tapia - Media Legua,40.412465,-3.653645,1592,POINT (-3.65362 40.41223)
4235,2720,Arroyo Belincoso - Vinateros,40.41077,-3.652335,1604,POINT (-3.65245 40.41072)
4237,2722,Vinateros - Marroquina,40.408915,-3.6475850000000003,1607,POINT (-3.64807 40.40899)
4241,2726,Vinateros - Señor De La Elipa,40.409774999999996,-3.6502,1605,POINT (-3.65026 40.40966)
4247,2732,Corazón De María - Padre Xifré,40.440659999999994,-3.672135,1883,POINT (-3.67166 40.4404)
4248,2733,Corazón De María - Cardenal Siliceo,40.44205,-3.66886,1932,POINT (-3.66886 40.44205)
4250,2735,Mar Caspio - Liberación,40.47323,-3.6432,587,POINT (-3.6432 40.47323)
4251,2736,Glorieta Charala,40.472565,-3.63938,568,POINT (-3.63932 40.47247)
4253,2738,Bucaramanga - Centro Comercial,40.472435000000004,-3.6375450000000003,567,POINT (-3.6375 40.47238)
4255,2740,Zipaquirá,40.47339,-3.63512,572,POINT (-3.63512 40.47339)
4256,2741,Hortaleza,40.47236,-3.63344,573,POINT (-3.63344 40.47236)
4257,2742,Manizales,40.473875,-3.63683,571,POINT (-3.63667 40.47422)
4259,2744,San Lorenzo,40.47493,-3.638915,574,POINT (-3.63899 40.4751)
4261,2746,Ferraz - Paseo De Moret,40.432585,-3.72368,1752,POINT (-3.72359 40.43278)
4262,2747,Mar Amarillo,40.47444,-3.64155,575,POINT (-3.64155 40.47444)
4264,2749,Clara Del Rey - Ramos Carrión,40.44699,-3.66796,1892,POINT (-3.66796 40.44699)
4266,2751,Clara Del Rey - Cardenal Silíceo,40.44268,-3.67014,1933,POINT (-3.67014 40.44268)
4268,2753,Ferraz - Quintana,40.42762,-3.71857,1757,POINT (-3.71857 40.42762)
4270,2757,Carretera De Canillas - Carril Del Conde,40.463655,-3.653545,800,POINT (-3.65372 40.46355)
4272,2759,Carretera De Canillas - Benita Ávila,40.463015,-3.65095,799,POINT (-3.65083 40.46291)
4274,2761,Carretera De Canillas - Gomeznarro,40.463215000000005,-3.64765,797,POINT (-3.64771 40.46314)
4276,2763,Carretera De Canillas - Utrillas,40.463785,-3.6454199999999997,798,POINT (-3.64499 40.46383)
4278,2765,Carretera De Canillas - Torquemada,40.46495,-3.6416399999999998,474,POINT (-3.64158 40.46484)
4280,2767,Emigrantes - Carretera De Canillas,40.46515,-3.63758,602,POINT (-3.63758 40.46515)
4284,2771,Silvano - Haendel,40.46265,-3.625715,560,POINT (-3.62569 40.46256)
4286,2777,Evaristo San Miguel,40.42646,-3.71573,1839,POINT (-3.71573 40.42646)
4287,2778,Avenida De Los Toreros,40.4324,-3.6667,1930,POINT (-3.66638 40.43235)
4290,2786,Ferraz - Romero Robledo,40.43109,-3.722225,1755,POINT (-3.72181 40.43094)
4296,2793,Beata,40.39384666666667,-3.6946,1451,POINT (-3.69413 40.394)
4298,2795,Eduardo Barreiros - Psa,40.35969,-3.701995,393,POINT (-3.70198 40.35986)
4300,2797,Eduardo Barreiros - Salvador Martínez,40.36712,-3.6975899999999995,654,POINT (-3.69731 40.36679)
4302,2799,Eduardo Barreiros - Centro De Salud,40.365395,-3.698265,630,POINT (-3.69833 40.36542)
4304,2801,Eduardo Barreiros - Avenida De Los Rosales,40.36821,-3.6964449999999998,652,POINT (-3.69653 40.36819)
4306,2803,Eduardo Barreiros - Corte Del Faraón,40.362435000000005,-3.7000599999999997,419,POINT (-3.70014 40.36284)
4308,2807,Parque De Ingenieros,40.353930000000005,-3.705165,358,POINT (-3.70526 40.35394)
4310,2809,Euro - Maravedí,40.364455,-3.7483,802,POINT (-3.74803 40.36457)
4311,2810,Junta Municipal Villaverde,40.34944,-3.7097499999999997,434,POINT (-3.70984 40.34955)
4313,2812,Villalonso - Puebla De Sanabria,40.34925,-3.7131049999999997,435,POINT (-3.71323 40.34937)
4315,2814,Plata Y Castañar,40.349125,-3.71587,431,POINT (-3.71578 40.34922)
4317,2816,Villaverde Alto,40.35151,-3.71753,433,POINT (-3.71753 40.35151)
4321,2820,Cristo De La Victoria - Ferroviarios,40.38053,-3.7034149999999997,1072,POINT (-3.70355 40.38053)
4323,2822,Cristo De La Victoria - Jaspe,40.379305,-3.70618,828,POINT (-3.70621 40.37937)
4327,2828,Plaza De La Asociación,40.369565,-3.705735,645,POINT (-3.70553 40.36938)
4329,2830,Campotejar - Gran Avenida,40.369325,-3.70347,644,POINT (-3.7036 40.36919)
4331,2832,Campotejar - Fernando Ortiz,40.36764,-3.703815,663,POINT (-3.70391 40.36787)
4333,2835,Plaza Del Pueblo,40.368375,-3.70112,662,POINT (-3.70145 40.36815)
4335,2838,Avenida Orcasur - Fernando Ortiz,40.36699,-3.7019,664,POINT (-3.7019 40.36699)
4338,2841,Avenida Orcasur - Graena,40.36978,-3.6996,649,POINT (-3.6996 40.36978)
4344,2847,Resina - San Eustaquio,40.33608,-3.701048,374,POINT (-3.70045 40.3361)
4346,2849,San Cesareo - San Eustaquio,40.33778,-3.70209,375,POINT (-3.70209 40.33778)
4347,2850,San Cesareo - San Erasmo,40.33777,-3.70607,372,POINT (-3.70607 40.33777)
4348,2851,Domimgo Párraga - Real De Pinto,40.3421,-3.7081350000000004,386,POINT (-3.70834 40.34215)
4350,2855,San Norberto - Parque Bomberos,40.33949,-3.70618,376,POINT (-3.70653 40.33935)
4354,2859,San Eustaquio - San Norberto,40.33921,-3.70183,377,POINT (-3.70183 40.33921)
4355,2860,Avenida De Andalucía - Marconi,40.33394,-3.69296,363,POINT (-3.69296 40.33394)
4356,2861,Euro - Duro,40.365385,-3.74482,804,POINT (-3.74474 40.36532)
4357,2862,Cuartel De San Cristóbal,40.33775,-3.69249,364,POINT (-3.69249 40.33775)
4358,2863,Euro - Peso Hispano,40.366925,-3.742995,1290,POINT (-3.74289 40.36688)
4359,2864,Monasterio Silos - Monasterio Huelgas,40.50338,-3.70672,721,POINT (-3.7064 40.50346)
4360,2868,Avenida De Los Poblados - Expropiación,40.371136666666665,-3.7044616666666665,643,POINT (-3.70454 40.37082)
4362,2870,Tolosa Latour - Acceso 12 Octubre,40.37375,-3.70257,2143,POINT (-3.70257 40.37375)
4363,2871,Hospital 12 Octubre - Maternidad,40.37519,-3.69918,674,POINT (-3.69918 40.37519)
4364,2872,Hospital 12 Octubre,40.375395,-3.6955575,639,POINT (-3.69631 40.3756)
4366,2874,Avenida De Los Poblados - Avenida Orcasur,40.37114,-3.69924,648,POINT (-3.69924 40.37114)
4368,2876,Ezequiel Solana - Pedro Antonio Alarcón,40.427205,-3.642175,1991,POINT (-3.64185 40.42693)
4371,2879,Montearagón,40.46282,-3.65956,920,POINT (-3.65956 40.46282)
4372,2880,Luis Rosales,40.4665575,-3.6549875,745,POINT (-3.65518 40.46672)
4374,2882,Gran Vía De Hortaleza - Haro,40.46727,-3.6514550000000003,746,POINT (-3.65139 40.46714)
4376,2884,Pinar Del Rey,40.468125,-3.647855,559,POINT (-3.64769 40.46801)
4382,2890,Gregorio Sánchez Herráez,40.4773875,-3.6368925,566,POINT (-3.63627 40.47772)
4385,2894,Maruja Mallo - Montoro,40.479818,-3.6319760000000003,467,POINT (-3.63118 40.48016)
4386,2895,Euro - Óbolo,40.36991,-3.73973,1278,POINT (-3.73973 40.36991)
4387,2896,Las Cárcavas,40.47698,-3.6286,463,POINT (-3.6286 40.47698)
4388,2897,Grama,40.47942,-3.62818,471,POINT (-3.62818 40.47942)
4389,2899,Murias De Paredes,40.48236,-3.63318,469,POINT (-3.63318 40.48236)
4390,2900,Moreruela,40.484,-3.63415,465,POINT (-3.63415 40.484)
4391,2901,Mombuey,40.48343,-3.63599,466,POINT (-3.63599 40.48343)
4392,2903,Emeterio Castaños,40.46422,-3.66128,921,POINT (-3.66128 40.46422)
4393,2904,Arturo Soria - Emeterio Castaños,40.46268,-3.66301,914,POINT (-3.66301 40.46268)
4394,2905,Bronce,40.38786,-3.69099,1332,POINT (-3.69108 40.38774)
4396,2907,Nudo Sur,40.386972,-3.6895300000000004,1333,POINT (-3.69004 40.38648)
4398,2909,Santa Catalina,40.36797,-3.67479,171,POINT (-3.67485 40.36778)
4407,2922,Avenida De Entrevías - Méndez Álvaro,40.391544999999994,-3.67482,483,POINT (-3.67486 40.39149)
4409,2924,Avenida De Entrevías - Convenio,40.388535000000005,-3.671825,1343,POINT (-3.67191 40.38852)
4415,2930,Ruidera - Bohonal,40.379760000000005,-3.675845,996,POINT (-3.67589 40.37998)
4416,2931,Ronda Sur - Santa Rafaela,40.378150000000005,-3.6734400000000003,997,POINT (-3.67387 40.37841)
4419,2934,Ronda Sur - Avenida De Las Glorietas,40.37398,-3.66233,1387,POINT (-3.66233 40.37398)
4420,2935,Euro - Enrique De Oro,40.37191,-3.73833,1310,POINT (-3.73833 40.37191)
4422,2937,Entrevías,40.37427,-3.6694,1341,POINT (-3.6694 40.37427)
4423,2938,Ronda Sur - Montánchez,40.37408,-3.671325,1340,POINT (-3.67123 40.37431)
4424,2939,Ronda Sur - Serena,40.375820000000004,-3.669925,1338,POINT (-3.66979 40.3759)
4429,2944,Alcalá - General Aranaz,40.43853333333333,-3.6360233333333336,2136,POINT (-3.63529 40.4388)
4430,2945,Alcalá - Alfonso Gómez,40.43996,-3.630585,2133,POINT (-3.63033 40.43993)
4432,2947,Suanzes,40.44068,-3.62796,926,POINT (-3.62809 40.44054)
4434,2949,Alcalá - 25 De Septiembre,40.4418125,-3.6235275,928,POINT (-3.62401 40.44166)
4436,2951,Alcalá - Avenida Canillejas,40.443576666666665,-3.6164400000000003,1028,POINT (-3.61621 40.44393)
4438,2953,Alcalá - San Mariano,40.4455,-3.614135,774,POINT (-3.61409 40.44541)
4440,2955,Alcalá - Esfinge,40.44713,-3.6114,778,POINT (-3.6114 40.44713)
4447,2966,La Vía - Plaza Elíptica,40.38608,-3.71945,1168,POINT (-3.71945 40.38608)
4449,2968,Monasterio Silos - Monasterio Montesclaros,40.50325,-3.70239,713,POINT (-3.70239 40.50325)
4451,2970,Monasterio Silos - Avenida Montecarmelo,40.50345,-3.69877,715,POINT (-3.69877 40.50345)
4452,2971,Galeón - Bergantín,40.45895333333333,-3.582433333333333,202,POINT (-3.58185 40.45897)
4454,2973,Avenida De Cantabria - Bergantín,40.45736,-3.58592,243,POINT (-3.58592 40.45736)
4456,2975,Gutiérrez Canales,40.448265,-3.61442,776,POINT (-3.61443 40.44818)
4459,2978,Parque Del Capricho,40.454685,-3.59898,187,POINT (-3.59889 40.45465)
4461,2980,Alameda De Osuna - Rambla,40.455385,-3.59516,255,POINT (-3.59483 40.45539)
4463,2982,Alameda De Osuna - Carabela,40.45619,-3.5923749999999997,254,POINT (-3.59209 40.45628)
4468,2987,Timón - Alcañiz,40.472195,-3.58857,229,POINT (-3.58852 40.47229)
4470,2990,Ciclón,40.472682500000005,-3.5937099999999997,224,POINT (-3.59406 40.47237)
4471,2991,Barajas,40.4734,-3.59681,225,POINT (-3.59681 40.4734)
4476,2999,Ezequiel Solana - Arriaga,40.425470000000004,-3.640815,1992,POINT (-3.64074 40.4255)
4481,3005,Emilio Ferrari - Vital Aza,40.43237,-3.64194,2137,POINT (-3.64194 40.43237)
4484,3008,Julián Camarillo - Albarracín,40.434110000000004,-3.631315,2131,POINT (-3.63164 40.43398)
4486,3010,Julián Camarillo - Santa Leonor,40.43451,-3.629015,2130,POINT (-3.62897 40.43444)
4488,3012,Julián Camarillo - Miguel Yuste,40.4362,-3.623645,1023,POINT (-3.62363 40.43614)
4491,3016,Arcentales - San Romualdo,40.433835,-3.618535,1017,POINT (-3.61837 40.4337)
4495,3020,San Andrés De Rabanedo,40.48175,-3.63501,468,POINT (-3.63501 40.48175)
4500,3027,Pavones,40.4003475,-3.63532875,1521,POINT (-3.63532 40.40055)
4509,3036,Camino Viejo Leganés - Falcinelo,40.38216,-3.730445,1174,POINT (-3.73044 40.38227)
4511,3038,Camino Viejo Leganés - Carrero Juan Ramón,40.380695,-3.73163,1172,POINT (-3.73156 40.38091)
4513,3040,Camino Viejo Leganés - Carcastillo,40.378635,-3.73315,1312,POINT (-3.73317 40.37872)
4516,3043,María Odiaga - Padre Amigo,40.37892333333333,-3.7398966666666666,1305,POINT (-3.74045 40.37937)
4517,3044,María Odiaga - Witerico,40.37909333333334,-3.74218,1306,POINT (-3.74186 40.37888)
4518,3045,María Odiaga - Piedrahíta,40.377505,-3.7436049999999996,1303,POINT (-3.7432 40.37749)
4520,3048,Aguacate - Centro De Salud,40.37194,-3.74758,1294,POINT (-3.74758 40.37194)
4521,3050,Aguacate - Secoya,40.369805,-3.74464,1289,POINT (-3.74433 40.36958)
4523,3054,María Odiaga - Paseo De Los Castellanos,40.375840000000004,-3.7445800000000005,1307,POINT (-3.74459 40.37542)
4527,3059,Avenida Del Talgo - Frente Residencia,40.44709,-3.78046,100,POINT (-3.78046 40.44709)
4528,3060,Camino Viejo Leganés - Valle De Oro,40.38809,-3.72691,1194,POINT (-3.72695 40.38845)
4529,3061,Camino Viejo Leganés - Alejandro Sánchez,40.39054,-3.72527,1227,POINT (-3.72527 40.39054)
4531,3063,Ricardo Ortiz - San Marcelo,40.427345,-3.6580399999999997,1328,POINT (-3.65816 40.4274)
4533,3065,Ricardo Ortiz - San Emilio,40.42563,-3.6578999999999997,1329,POINT (-3.65792 40.42527)
4535,3067,Ricardo Ortiz - San Secundino,40.42377,-3.6573200000000003,1325,POINT (-3.65736 40.42368)
4539,3071,Santa Felicidad,40.424285,-3.650695,1986,POINT (-3.6508 40.42429)
4541,3073,Blas De Otero - Santa Genoveva,40.422264999999996,-3.651745,1321,POINT (-3.65185 40.42221)
4543,3075,Leiza - Rafaela Ybarra,40.37096,-3.71295,673,POINT (-3.71295 40.37096)
4544,3076,Santa Irene,40.419525,-3.65219,1323,POINT (-3.6522 40.41943)
4545,3077,Santa Irene - Trece Rosas,40.41861,-3.65006,1322,POINT (-3.65006 40.41849)
4547,3079,Cementerio La Almudena - Parada 1,40.41799,-3.64739,1330,POINT (-3.64732 40.41792)
4549,3081,Cementerio La Almudena - Parada 2,40.41735,-3.64488,1331,POINT (-3.64488 40.41735)
4550,3082,Cementerio La Almudena - Parada 3,40.41709,-3.641435,616,POINT (-3.64143 40.41686)
4552,3084,Cementerio La Almudena - Parada 4,40.41751,-3.63796,555,POINT (-3.63783 40.41747)
4554,3086,Cementerio La Almudena,40.41778,-3.63556,556,POINT (-3.63556 40.41778)
4555,3087,Cementerio La Almudena - Parada 8,40.41911,-3.64219,617,POINT (-3.64219 40.41911)
4556,3088,Cementerio La Almudena - Parada 9,40.42019,-3.64077,618,POINT (-3.64077 40.42019)
4557,3089,Cementerio La Almudena - Parada 10,40.42409,-3.64136,1994,POINT (-3.64136 40.42409)
4558,3090,Cementerio La Almudena - Parada 11,40.42294,-3.64672,2146,POINT (-3.64672 40.42294)
4559,3091,Blas De Otero - Santa Irene,40.420375,-3.652875,1324,POINT (-3.65275 40.42034)
4570,3105,Hermanos Machado - Carlos Hernández,40.43019,-3.64874,2002,POINT (-3.64874 40.43019)
4571,3108,Josefa Valcárcel - General Aranaz,40.4485,-3.64769,1911,POINT (-3.64769 40.4485)
4572,3110,Josefa Valcárcel - Juan Rizi,40.44835,-3.63786,815,POINT (-3.63786 40.44835)
4573,3111,Diario Abc,40.44726,-3.635815,810,POINT (-3.63581 40.4472)
4575,3113,Juan Ignacio Luca De Tena - Juana I,40.4478,-3.632295,934,POINT (-3.632 40.44779)
4577,3115,Juan Ignacio Luca De Tena - Botánico,40.447959999999995,-3.63008,933,POINT (-3.63008 40.44804)
4579,3119,Marquesado De Santa Marta,40.44774,-3.62239,2139,POINT (-3.62239 40.44774)
4580,3120,Isis,40.4504,-3.61366,792,POINT (-3.61366 40.4504)
4588,3129,Antonio Leyva - Jacinto Verdaguer,40.395365,-3.715325,1165,POINT (-3.71556 40.39502)
4589,3130,Avenida Del Talgo - Residencia,40.44688,-3.78209,98,POINT (-3.78209 40.44688)
4590,3131,Antonio Leyva - Miguel Soriano,40.39152,-3.715475,1090,POINT (-3.71551 40.39169)
4592,3133,Avenida Del Talgo Nº 220,40.44715,-3.78307,99,POINT (-3.78307 40.44715)
4593,3134,Antonio Leyva - Alejandro Sánchez,40.389335,-3.716205,1092,POINT (-3.71621 40.38902)
4600,3144,Manojo De Rosas - Corte De Faraón,40.36104,-3.69784,421,POINT (-3.69791 40.36099)
4608,3156,Blasa Pérez - General Ricardos,40.392145,-3.72702,1225,POINT (-3.72701 40.39224)
4610,3158,El Tercio,40.393155,-3.7289849999999998,1224,POINT (-3.72889 40.39363)
4611,3160,Ervigio,40.39338,-3.731705,1222,POINT (-3.73183 40.3937)
4612,3163,Zaida - Centro Social,40.39348,-3.7358849999999997,1220,POINT (-3.73607 40.39374)
4615,3167,Concejal Francisco Jiménez - Alhambra,40.40099,-3.7428850000000002,995,POINT (-3.74303 40.40088)
4617,3169,Concejal Francisco Jiménez - Viñegra,40.40147,-3.73933,896,POINT (-3.73886 40.40144)
4622,3174,Avenida De Los Poblados - Pradolongo,40.37281,-3.71014,666,POINT (-3.71013 40.37292)
4625,3177,Tanatorio Sur,40.373596666666664,-3.72203,633,POINT (-3.72217 40.37378)
4627,3179,Avenida De Los Poblados - Cocheras Emt,40.373369999999994,-3.726855,476,POINT (-3.72715 40.37345)
4629,3181,Avenida De Los Poblados - Vía Lusitana,40.373615,-3.7327,1311,POINT (-3.7327 40.37352)
4636,3188,Consenso - Generosidad,40.35946,-3.686065,427,POINT (-3.68619 40.35974)
4639,3191,Illescas 34,40.394059999999996,-3.7624500000000003,1121,POINT (-3.76261 40.3941)
4640,3192,González Feito - Antonio López,40.38025,-3.69264,1087,POINT (-3.69264 40.38025)
4641,3193,Orovilla - Centro Comercial,40.362049999999996,-3.689835,429,POINT (-3.68996 40.36186)
4643,3195,Orovilla - Generosidad,40.36042,-3.68975,428,POINT (-3.68992 40.36051)
4645,3197,Orovilla - Felicidad,40.35812,-3.689264,425,POINT (-3.68894 40.35887)
4650,3203,Berrocal - Bario,40.34787,-3.677455,413,POINT (-3.67765 40.3476)
4651,3204,Puerto Serrano,40.38578,-3.68773,1335,POINT (-3.68773 40.38578)
4652,3205,Berrocal - Silvinita,40.343705,-3.676175,383,POINT (-3.67648 40.3437)
4653,3206,Los Puertos,40.386030000000005,-3.68605,1334,POINT (-3.68596 40.3864)
4658,3211,Avenida De Los Poblados - Guareña,40.38897,-3.765695,1119,POINT (-3.76577 40.3889)
4662,3215,Carretera De Villaverde - Centro Escolar,40.354055,-3.7115799999999997,361,POINT (-3.71133 40.35383)
4669,3222,Metro Begoña,40.4838,-3.6884,1420,POINT (-3.6884 40.4838)
4670,3223,San Modesto - Marcos Orueta,40.48438,-3.68533,1418,POINT (-3.68547 40.48422)
4671,3224,Herrera Oria - Labastida,40.491135,-3.68853,538,POINT (-3.68835 40.49129)
4673,3226,Herrera Oria - Sicilia,40.490555,-3.69435,1435,POINT (-3.69482 40.49073)
4675,3228,Alfredo Marqueríe,40.487073333333335,-3.7036933333333337,2016,POINT (-3.70393 40.48712)
4677,3230,Herrera Oria - Ginzo De Limia,40.4864,-3.70795,2026,POINT (-3.70795 40.4864)
4679,3232,Herrera Oria - Carretera De Colmenar,40.48937,-3.70046,2068,POINT (-3.70046 40.48937)
4681,3234,Ángel Múgica,40.48625,-3.68691,1422,POINT (-3.68691 40.48625)
4682,3235,Virgen De Aranzazu,40.48709,-3.68953,1416,POINT (-3.68953 40.48709)
4683,3236,Virgen De Aranzazu - San Dacio,40.48615,-3.69004,1417,POINT (-3.69004 40.48615)
4684,3237,San Modesto - San Dacio,40.48468666666667,-3.6896533333333337,1419,POINT (-3.6897 40.48484)
4690,3243,Sinesio Delgado - Doroteo Benache,40.46658,-3.71605,1011,POINT (-3.71599 40.46645)
4692,3245,Jazmín - Golfo De Salónica,40.482335,-3.662385,943,POINT (-3.66239 40.48222)
4694,3247,Roquetas De Mar,40.481525,-3.659445,945,POINT (-3.65934 40.48141)
4696,3249,Mojácar,40.480315000000004,-3.65712,946,POINT (-3.65725 40.48023)
4701,3254,Avenida De Manoteras - Oña,40.488646,-3.668428,953,POINT (-3.66974 40.48888)
4705,3258,Oña - Infanta María,40.48931,-3.66516,956,POINT (-3.66516 40.48931)
4706,3260,Oña - Centro Deportivo,40.48953,-3.66208,958,POINT (-3.66208 40.48953)
4707,3261,Avenida De Burgos - Pi Y Margall,40.49435,-3.66743,938,POINT (-3.66743 40.49435)
4708,3264,Avenida De Burgos 89,40.49163,-3.67213,957,POINT (-3.67213 40.49163)
4709,3265,Avenida De Burgos - Avenida De Manoteras,40.4894025,-3.6723224999999995,951,POINT (-3.67303 40.49004)
4713,3269,Antonio Robles - Hospital Ramón Y Cajal,40.486125,-3.693245,1415,POINT (-3.69315 40.48595)
4714,3270,Hospital Ramón Y Cajal,40.48786,-3.69366,2019,POINT (-3.69366 40.48786)
4717,3273,Ciencias Biológicas Y Geológicas,40.44851,-3.72587,763,POINT (-3.72587 40.44843)
4719,3276,Gregorio Del Amo,40.44577,-3.72185,890,POINT (-3.72185 40.44577)
4722,3279,Montecarmelo,40.51066,-3.69224,682,POINT (-3.69224 40.51066)
4723,3280,Ramiro De Maeztu - Moreras,40.44888,-3.721095,750,POINT (-3.7214 40.44893)
4724,3281,Colegio Mayor Alfonso X El Sabio,40.451080000000005,-3.719615,749,POINT (-3.71944 40.45109)
4726,3283,Sánchez Arcas - Moreras,40.452844999999996,-3.716785,1409,POINT (-3.71666 40.45281)
4728,3285,Sánchez Arcas - Rubio Y Galí,40.454175,-3.714975,1413,POINT (-3.71516 40.45399)
