"","stop_id","weighted_net_income_hh_multi","weighted_net_income_hh_walk","percent_change_income","log_change_income","weighted_gini_multi","weighted_gini_walk","percent_change_gini","log_change_gini","area","ellipticity","number_of_accessible_stops","concave_area","distance_betweenness","distance_from_landuse_centroid","cultural_institutions_multimodal","drugstores_multimodal","groceries_multimodal","healthcare_multimodal","parks_multimodal","religious_organizations_multimodal","restaurants_multimodal","schools_multimodal","services_multimodal","cultural_institutions_walk15","drugstores_walk15","groceries_walk15","healthcare_walk15","parks_walk15","religious_organizations_walk15","restaurants_walk15","schools_walk15","services_walk15","walk_area","area_difference","stop_name","stop_lat","stop_lon","cluster","eigenvector_centrality","degree_centrality","closeness_centrality","betweenness_centrality","cultural_institutions_multimod_d","drugstores_multimodal_d","groceries_multimodal_d","healthcare_multimodal_d","parks_multimodal_d","religious_organ_multimod_d","restaurants_multimodal_d","schools_multimodal_d","services_multimodal_d","cultural_institutions_walk15_d","drugstores_walk15_d","groceries_walk15_d","healthcare_walk15_d","parks_walk15_d","religious_organizations_walk15_d","restaurants_walk15_d","schools_walk15_d","services_walk15_d","multimod_sum","walk_sum","gini_diff","access_diff"
"790","18",89682.4162672101,89730.7190377296,-0.0538308073729424,-0.000538453013537755,43.3293658528682,44.3998839646835,-2.41108312955679,-0.0244062556723847,2.522,0.8175,32,0.515,12.429,12.331,0,4,3,0,6,2,14,3,1,0,2,2,0,2,0,13,0,1,1.269,1.253,"Avenida De La Victoria - Centro Comercial",40.46715,-3.8136,75,7.93973034212899e-06,0.0019426906265177,0.0858166965364898,0.0180152065268177,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,7,5,-1.07051811181528,2
"791","180",59401.7776195487,51743.1552047827,14.8012280744297,0.13803199535261,34.3149093050078,35.3595520463026,-2.95434382179627,-0.0299886359713293,1.649,0.1707,21,0.208,4.003,3.163,5,29,39,13,34,9,124,25,83,19,88,88,26,48,22,391,49,194,3.465,-1.816,"Vallehermoso - Islas Filipinas",40.44047,-3.70803,1111,6.78349940495957e-05,0.0019426906265177,0.0917639718334967,0.0048719091618198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-1.04464274129478,0
"792","1800",30047.3838865096,31750.7496645811,-5.36480491347776,-0.0551407380366377,30.4759411649531,29.7640167710583,2.39189622614046,0.0236373850691093,4.296,0.4283,79,1.284,5.27,9.438,2,45,35,1,156,13,50,61,59,2,18,9,1,93,4,17,26,15,2.816,1.48,"Carretera De Vallecas - Avenida Rosales",40.35997,-3.68303,416,9.12041374057278e-07,0.0014570179698882,0.0718673647469459,0.0012978374234958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.711924393894758,0
"793","1801",29377.4941289411,24377.7906486863,20.5092559547606,0.186556376895235,29.026267860307,29.8589013143267,-2.78856025295283,-0.0282817885761048,1.951,0.7499,16,0.582,5.525,8.777,0,2,6,0,10,3,14,2,6,1,1,3,0,8,2,4,4,1,2.799,-0.848,"Carretera De Vallecas - C. T. M.",40.36688,-3.65145,177,3.3756993180317e-06,0.0009713453132588,0.0815413250960358,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,7,8,-0.832633454019724,-1
"794","1803",28445.0030685801,26036.5370027631,9.25033181471614,0.0884716851886357,29.4288898552198,33.0000219284746,-10.8216051522481,-0.114531385966758,2.532,0.8255,21,0.313,5.549,8.515,0,5,14,0,17,5,30,5,19,0,0,4,0,7,1,9,1,1,2.571,-0.0390000000000001,"Camino Del Pozo - Carretera De Villaverde",40.37034,-3.64546,282,1.61850452348488e-05,0.0014570179698882,0.0886048713314398,0.0067653376817406,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,7,6,-3.5711320732548,1
"795","1804",24486.780118298,26147.8230508723,-6.3525094587897,-0.0656325535999929,34.0273853866832,33.0851426431915,2.8479331452591,0.0280813340923163,2.224,0.8009,18,0.318,5.536,8.514,0,0,2,0,0,1,10,1,4,0,0,4,0,6,1,9,1,1,2.588,-0.364,"Camino Del Pozo - Carretera De Villaverde",40.3703,-3.64574,282,1.61850452348488e-05,0.0014570179698882,0.0886048713314398,0.0067653376817406,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,5,6,0.942242743491704,-1
"796","1805",31292.5794205006,30382.4863858104,2.99545278530995,0.0295146535515679,29.0145176679879,30.9962762510281,-6.39353762042431,-0.0660707623710355,3.146,0.8565,37,0.925,5.259,8.117,1,11,25,1,33,5,51,12,28,0,0,4,0,5,1,11,0,2,1.955,1.191,"Hormigueras - Torre Don Miguel",40.37409,-3.64531,288,1.55767359136613e-05,0.0009713453132588,0.0883577221816933,0.000910119137959,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,9,5,-1.98175858304013,4
"797","1806",28393.6214062908,30826.4299199007,-7.89195673949696,-0.082207914721323,29.3882365481663,30.9892632859483,-5.16639173706328,-0.053046322012084,3.093,0.7477,23,1.031,5.271,8.103,0,6,14,0,20,5,30,9,19,0,0,4,0,8,1,11,0,2,1.991,1.102,"Hormigueras - Torre Don Miguel",40.37433,-3.64481,288,1.55767359136613e-05,0.0009713453132588,0.0883577221816933,0.000910119137959,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,7,5,-1.60102673778202,2
"798","1807",31243.2549327038,31641.6473757767,-1.25907617369444,-0.0126706970505905,28.91863590166,29.4730549556367,-1.88110480848093,-0.0189902264296507,3.326,0.7868,40,1.168,5.399,8.109,2,12,25,1,50,5,52,15,29,0,1,6,0,19,1,13,1,3,2.41,0.916,"Hormigueras - Miravete",40.37492,-3.64204,287,3.3924679703743e-06,0.0009713453132588,0.0817128343519326,2.38352469968769e-05,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,9,7,-0.554419053976709,2
"799","1808",28331.5628781657,31605.2399957198,-10.3580201194403,-0.10934645027831,29.3036064302553,29.5030325804871,-0.675951360890425,-0.0067824625954745,2.829,0.7746,23,0.399,5.389,8.097,0,7,16,0,22,6,31,9,19,0,1,6,0,19,1,13,1,3,2.367,0.462,"Hormigueras - Miravete",40.37502,-3.64209,287,3.3924679703743e-06,0.0009713453132588,0.0817128343519326,2.38352469968769e-05,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,7,7,-0.199426150231748,0
"800","1809",30736.8348718273,29687.3765348138,3.53503225784478,0.034739845368486,28.8667944826329,28.9806741871272,-0.39295050128571,-0.00393724580264921,3.951,0.7545,43,1.83,5.59,8.112,2,17,29,1,66,8,55,26,31,0,5,11,0,32,4,22,7,9,2.766,1.185,"Hormigueras - González Dávila",40.37595,-3.63798,284,4.2828934535012e-06,0.0009713453132588,0.0822054537469557,9.35964859902575e-05,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,9,7,-0.113879704494295,2
"801","181",53959.4265076845,51769.1120528975,4.23092915433613,0.0414387241850402,34.2800625959366,34.778957865644,-1.4344744648034,-0.0144486251201473,2.298,0.4115,30,0.311,4.28,3.303,12,46,57,14,43,14,202,37,101,19,67,71,19,49,22,270,48,143,3.199,-0.901,"Estadio Vallehermoso",40.44254,-3.70998,1110,1.91100967127929e-05,0.0009713453132588,0.0845967377460043,7.79637626711775e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.498895269707397,0
"802","1810",28757.6771372535,30136.4366926311,-4.57505832371582,-0.0468301985565217,29.4605557076303,28.8258279709774,2.20194104152664,0.0217804841796946,2.844,0.8609,35,0.338,5.565,8.099,0,7,16,1,17,5,35,5,19,0,5,9,0,32,4,23,7,6,2.792,0.052,"Hormigueras - González Dávila",40.37598,-3.63832,284,4.2828934535012e-06,0.0009713453132588,0.0822054537469557,9.35964859902575e-05,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,8,7,0.634727736652817,1
"803","1813",30718.5699022418,28697.9079452587,7.04114725309407,0.0680431283192,29.2157081654704,29.1174923834806,0.337308517835954,0.00336740908692785,6.862,0.648,76,6.699,6.098,8.141,4,50,43,1,158,22,99,63,55,2,18,24,2,63,7,50,25,30,3.034,3.828,"San Jaime - Puerto Pozazal",40.37899,-3.62798,303,0.0006963262471246,0.0043710539096648,0.108619962017303,0.0622229951302146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.0982157819897154,0
"804","1814",30716.3566358789,28665.2713962053,7.15529677470664,0.0691089679780883,29.2174038763191,29.1560250625386,0.210518455958388,0.00210297176358735,7.256,0.6549,80,6.099,6.103,8.096,4,50,45,1,158,22,99,63,55,2,17,25,2,65,7,53,23,30,3.048,4.208,"San Jaime - Puerto Pozazal",40.37968,-3.62738,303,0.0006963262471246,0.0043710539096648,0.108619962017303,0.0622229951302146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.0613788137804967,0
"805","1815",31097.5782822591,28859.1857855468,7.75625658099236,0.0747016070268837,29.229783090619,29.1097860437901,0.412222359340974,0.00411375050705564,7.132,0.6292,77,6.583,6.168,8.068,4,53,55,3,171,22,114,64,66,2,18,23,2,69,7,50,28,30,3.297,3.835,"San Jaime - Sierra Gador",40.38058,-3.62584,303,0.0006963262471246,0.0043710539096648,0.108619962017303,0.0622229951302146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.119997046828821,0
"806","182",50068.2363451323,52646.7429335363,-4.89775139871277,-0.0502175721180926,34.928677779071,34.6018446554986,0.944554045677027,0.00940121026927102,3.283,0.3701,42,0.58,4.251,3.517,15,66,76,19,49,19,288,48,151,15,61,71,18,48,15,266,47,124,3.239,0.044,"Melquíades Álvarez",40.44139,-3.71238,1106,4.43246149975472e-05,0.0029140359397765,0.091997676600688,0.0048019559144979,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.326833123572392,0
"807","1820",34011.021100532,34869.9469953275,-2.46322684376493,-0.0249407185146916,29.2467378917485,30.646452038867,-4.56729589886409,-0.0467488559954272,4.215,0.6627,49,1.719,6.043,7.365,3,19,41,4,105,7,70,25,43,0,6,13,3,33,0,33,5,21,2.154,2.061,"Mediterráneo - Democracia",40.38967,-3.62222,294,0.0001250262376655,0.0009713453132588,0.0983003914828606,0.0072277342556601,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,9,7,-1.39971414711852,2
"808","1821",32854.8477733172,34730.5712406802,-5.40078495791041,-0.0555210076170144,29.061029198222,30.5232330615286,-4.79046194208555,-0.0490900595254475,5.02,0.4545,49,3.355,6.027,7.374,2,27,48,4,118,12,89,38,50,0,6,14,3,40,0,36,5,25,2.254,2.766,"Mediterráneo - Democracia",40.38942,-3.62253,294,0.0001250262376655,0.0009713453132588,0.0983003914828606,0.0072277342556601,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,9,7,-1.4622038633066,2
"809","1822",34621.8770441182,40593.3447939584,-14.710460003111,-0.159118365071911,28.8235922822001,29.5568576882371,-2.48086387860126,-0.0251215593305347,4.871,0.2546,55,0.899,6.212,6.963,2,29,38,3,129,11,58,35,48,1,7,18,3,63,3,24,11,16,2.787,2.084,"José Prat - Democracia",40.39688,-3.61768,520,3.58014673516725e-05,0.0029140359397765,0.0928062742269899,0.0080528381504186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.733265406037056,0
"810","1823",35014.6224766514,42357.737626508,-17.3359474828541,-0.19038535176769,28.619184261399,29.3440831201198,-2.47034080347107,-0.025013657355306,5.292,0.4359,66,1.368,6.203,7.004,3,28,48,4,136,10,79,36,49,1,8,18,3,63,4,24,11,16,2.883,2.409,"José Prat - Democracia",40.39621,-3.61796,520,3.58014673516725e-05,0.0029140359397765,0.0928062742269899,0.0080528381504186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.724898858720788,0
"811","1824",35151.6707398868,41240.4626839395,-14.7641213211314,-0.159747729540954,29.5017099849103,29.2327309163496,0.920129800155823,0.00915922395274384,5.647,0.4823,92,1.965,5.837,6.647,2,36,39,3,191,14,53,40,44,1,8,22,3,115,3,27,13,20,3.065,2.582,"Indalecio Prieto - José Prat",40.39788,-3.62194,517,5.41738786339647e-05,0.0038853812530354,0.0916332888295505,0.0081706034865812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.268979068560697,0
"812","1825",34737.4012768455,41816.2479582441,-16.9284596945839,-0.185468018050486,29.1400784252133,29.2195407865754,-0.271949384634512,-0.00272319838757757,5.618,0.3967,71,1.373,5.826,6.691,2,32,40,4,178,14,68,36,49,1,8,22,3,114,3,27,13,20,2.955,2.663,"Indalecio Prieto - José Prat",40.39719,-3.62224,517,5.41738786339647e-05,0.0038853812530354,0.0916332888295505,0.0081706034865812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.0794623613621219,0
"813","1826",34465.4978838823,40406.6490938457,-14.7033999185751,-0.1590355906503,29.3786393306468,29.5352146478553,-0.530130960872818,-0.00531541141127288,4.851,0.5101,67,1.825,5.847,6.511,2,27,30,3,171,10,47,36,33,1,9,21,3,106,3,28,13,18,2.92,1.931,"Indalecio Prieto - Los Pinillas",40.3998,-3.62141,517,5.41738786339647e-05,0.0038853812530354,0.0916332888295505,0.0081706034865812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.156575317208524,0
"814","1827",34573.3251225222,40760.0689622496,-15.1784430135712,-0.164620465750434,29.3351541275364,29.4836399454743,-0.503621052938312,-0.00504893497760937,5.319,0.2504,59,2.022,5.805,6.458,2,31,37,3,176,13,64,38,48,1,10,23,3,109,3,28,13,20,2.933,2.386,"Indalecio Prieto - Los Pinillas",40.40014,-3.62185,517,5.41738786339647e-05,0.0038853812530354,0.0916332888295505,0.0081706034865812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.148485817937939,0
"815","1828",34409.9882380187,38319.6071591775,-10.2026591893765,-0.10761482347225,29.3762954076607,29.8098265162071,-1.45432281637318,-0.0146500175459769,4.926,0.5238,71,1.877,5.893,6.385,2,27,30,3,172,10,48,37,33,1,12,19,3,98,3,34,15,17,3.048,1.878,"Indalecio Prieto - Los Juglares",40.4019,-3.62054,517,5.41738786339647e-05,0.0038853812530354,0.0916332888295505,0.0081706034865812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.433531108546461,0
"816","1829",34478.4814050059,39207.8010170523,-12.0621904043776,-0.12854033048716,29.5049902236274,29.671672007569,-0.561753931154027,-0.00563337702600381,4.908,0.2752,56,1.44,5.842,6.35,2,29,37,3,164,11,63,33,48,1,11,20,3,99,4,34,16,19,2.946,1.962,"Valdebernardo",40.40191,-3.62114,517,5.41738786339647e-05,0.0038853812530354,0.0916332888295505,0.0081706034865812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.166681783941648,0
"817","183",55373.7779040205,54769.024110228,1.10418946405791,0.0109813779933996,34.7249271228012,34.2542519012339,1.37406364303155,0.0136470898379384,2.129,0.2643,23,0.327,4.453,3.731,4,36,43,13,37,12,157,32,98,11,50,60,16,46,13,215,38,102,3.161,-1.032,"General Ampudia",40.44238,-3.71503,1108,8.95181655815061e-06,0.0009713453132588,0.0842574784138806,6.53251869928092e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.470675221567298,0
"818","1831",35672.8440502977,35776.8204879158,-0.290625148350703,-0.00291048283258129,29.4557918015635,29.8541895710775,-1.33447859492375,-0.0134346277804908,4.422,0.359,52,1.76,5.982,6.306,2,24,29,3,159,9,45,29,32,3,13,21,3,94,4,38,18,20,3.118,1.304,"Tren De Arganda",40.40377,-3.61928,517,5.41738786339647e-05,0.0038853812530354,0.0916332888295505,0.0081706034865812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.398397769513988,0
"819","1835",37835.2789805184,31710.7687162431,19.3136606654955,0.176585643396042,29.6683501543841,29.2569783565141,1.40606385545736,0.0139627047168342,4.066,0.2655,53,0.969,6.339,6.415,0,22,28,3,157,7,43,28,34,3,16,18,1,78,7,27,21,17,3.214,0.852,"Calahorra - Gallo",40.40579,-3.61495,514,0.0001978427605833,0.0009713453132588,0.0976477283505643,0.0006202401110909,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,0.411371797869929,-1
"820","1836",65257.7694672875,67101.410799805,-2.74754481395027,-0.0278599576791677,34.6890832160286,35.6245501472732,-2.62590524617825,-0.0266099783351619,3.814,0.5038,35,0.996,6.986,2.588,2,46,29,11,64,14,119,47,69,0,24,7,4,54,6,19,34,16,3.228,0.586,"Arturo Soria - Añastro",40.46763,-3.66642,621,5.79213815025178e-05,0.0014570179698882,0.0797567400061977,0.001310213103506,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,9,8,-0.935466931244648,1
"821","1837",44976.9191018528,51333.7100772098,-12.3832681600373,-0.132198203545146,30.7130031485084,31.749381211037,-3.2642464923641,-0.0331871154877001,4.688,0.7286,66,1.381,7.662,3.253,2,39,29,1,107,13,59,53,35,0,21,11,0,69,6,23,39,18,3.273,1.415,"San Luis - Almanzora",40.47331,-3.66343,981,0.0001550618466558,0.0014570179698882,0.0800202090863161,0.0009795277874272,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,9,7,-1.03637806252858,2
"822","1838",49960.2058287248,51343.6762177897,-2.69452927989896,-0.0273149730930445,31.3580928584597,31.7636959661687,-1.27693927098726,-0.0128516221684724,4.668,0.4445,59,1.308,7.692,3.282,2,36,26,2,96,10,77,56,37,0,21,10,0,70,6,23,39,19,3.314,1.354,"San Luis - Almanzora",40.47354,-3.66319,981,0.0001550618466558,0.0014570179698882,0.0800202090863161,0.0009795277874272,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,9,7,-0.405603107709005,2
"823","1839",43433.1272973885,43494.2222323128,-0.140466783376542,-0.00140565530444761,30.5004749472307,31.7818042159371,-4.03164420748621,-0.0411516760205439,4.413,0.6721,67,1.487,7.547,3.114,3,38,31,1,110,12,59,47,33,1,25,11,2,79,10,12,35,11,3.605,0.808,"San Luis - Añastro",40.47108,-3.65899,578,4.30805134326029e-05,0.0009713453132588,0.0753936287074331,0.0003213564597211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-1.28132926870644,0
"824","184",55010.3033053049,55079.6293010868,-0.125865036968577,-0.00125944313534199,34.778758990728,34.4336475044332,1.00225073817801,0.00997261514128745,2.271,0.4099,27,0.463,4.574,3.729,4,36,46,14,37,12,166,33,101,7,42,53,15,42,15,197,38,101,3.064,-0.793,"Avenida Del Valle",40.4436,-3.71508,1109,8.21282909565456e-06,0.0009713453132588,0.0833434527423598,1.43294979518514e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.345111486294797,0
"825","1840",46422.6919874634,43338.1856896253,7.11729448004197,0.068754258168116,30.8839135434245,31.6898946853265,-2.54333802590762,-0.0257623993738084,4.26,0.6885,57,1.266,7.583,3.149,2,35,29,1,100,10,60,52,35,1,26,10,2,78,10,14,44,11,3.597,0.663,"San Luis - Añastro",40.47139,-3.65887,578,4.30805134326029e-05,0.0009713453132588,0.0753936287074331,0.0003213564597211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.805981141901988,0
"826","1841",42578.1546799797,39579.3727293803,7.57662828843503,0.0730332289309666,30.089854674761,31.4141436328529,-4.21558191612442,-0.0430701647217663,4.662,0.6709,82,0.757,7.748,3.319,4,45,33,2,116,15,69,55,33,2,27,20,0,74,9,29,36,14,3.306,1.356,"Colonia Pinar Del Rey",40.47168,-3.65449,579,1.7195577824848e-05,0.0009713453132588,0.0753936287074331,0.005293231936812,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,-1.32428895809189,1
"827","1842",44483.212625711,39607.8637361524,12.30904277503,0.116084195889629,30.5693198164761,31.3943925189371,-2.62808940151769,-0.0266324091453403,4.933,0.6762,72,1.427,7.756,3.327,2,39,31,1,114,12,61,53,37,3,26,19,0,75,9,29,35,14,3.38,1.553,"Colonia Pinar Del Rey",40.47181,-3.65465,579,1.7195577824848e-05,0.0009713453132588,0.0753936287074331,0.005293231936812,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,-0.82507270246105,1
"828","1843",41919.8466113115,37416.7386957011,12.0350091231435,0.113641217920237,30.172525560784,30.8314431905656,-2.13716116274171,-0.0216032913790765,5.063,0.6277,85,1.02,7.91,3.491,4,43,35,3,123,17,72,62,34,3,30,22,0,84,10,43,33,16,3.487,1.576,"San Luis - Solsona",40.47239,-3.65182,603,3.02641185724289e-06,0.0009713453132588,0.0707317073170731,0.0044476236385711,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,-0.658917629781541,1
"829","1844",43879.9786184416,37436.2498247089,17.2125381786497,0.158818666479256,30.5455758619232,30.8135835117309,-0.869771118005858,-0.00873575703851466,4.897,0.652,70,1.377,7.921,3.501,2,40,32,1,117,13,63,48,35,3,29,22,0,84,11,43,34,16,3.467,1.43,"San Luis - Solsona",40.47256,-3.65199,603,3.02641185724289e-06,0.0009713453132588,0.0707317073170731,0.0044476236385711,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,-0.26800764980765,1
"830","1845",41575.1946068962,36646.1164746828,13.4504788129969,0.126196245704806,30.2249656100742,30.4653362298598,-0.788997101401008,-0.00792126153150203,5.109,0.5408,84,1.596,8.024,3.616,4,44,35,3,123,16,69,59,33,3,27,23,0,74,11,43,32,18,3.415,1.694,"San Luis - Santos De La Humosa",40.47279,-3.64972,607,5.80364300221875e-07,0.0019426906265177,0.0669223518705106,0.0046732022153936,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,-0.240370619785665,1
"831","1846",37740.5287321453,35559.2297603031,6.13426946125063,0.0595347995758567,30.5841386669752,30.2574131787944,1.07981963378737,0.0107403121396033,3.674,0.523,53,0.747,8.157,3.758,3,29,28,2,82,10,43,39,16,3,28,23,0,66,10,42,34,16,3.306,0.368,"Mar Caspio",40.4735,-3.648,605,1.05879443905782e-07,0.0009713453132588,0.0629702122453972,0.0019860194527322,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,0.326725488180788,1
"832","1847",41725.7248750551,35361.6869132431,17.9969863355944,0.165488898622573,30.6805566496788,30.2646981466589,1.37407120667346,0.0136471644491492,4.916,0.4747,80,1.296,8.178,3.778,3,47,32,3,113,16,58,53,31,2,28,23,0,65,10,40,34,15,3.236,1.68,"Mar Caspio",40.47369,-3.64795,605,1.05879443905782e-07,0.0009713453132588,0.0629702122453972,0.0019860194527322,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,0.415858503019876,1
"833","1848",35880.7209197367,35103.6180053299,2.21374023124559,0.0218959272773921,30.2192646461322,29.8156643728372,1.3536517860147,0.0134457176965652,2.967,0.4862,46,0.477,8.33,3.949,3,27,25,1,70,10,43,30,15,2,28,25,1,65,10,46,31,16,3.114,-0.147,"Mar De Las Antillas - Mar Negro",40.47418,-3.6452,586,4.15329927836016e-08,0.0019426906265177,0.0623146298650202,0.0055662654381589,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.403600273295059,0
"834","1849",40938.3156619255,34819.8972510067,17.5716153520298,0.161877454288793,30.6269031419475,29.8560540902672,2.58188523289017,0.0254911739762171,4.345,0.5166,70,1.767,8.344,3.96,3,39,31,2,99,12,50,44,29,2,28,25,1,65,10,44,30,16,3.104,1.241,"Mar De Las Antillas - Mar Negro",40.47441,-3.64542,586,4.15329927836016e-08,0.0019426906265177,0.0623146298650202,0.0055662654381589,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.770849051680312,0
"835","185",48594.7302369602,52276.5126858235,-7.04289987932152,-0.0730320882863104,35.2656691755963,34.9282379754518,0.966069918504548,0.0096143330112696,4.563,0.4861,63,1.243,4.759,3.656,15,83,104,19,67,27,372,54,177,6,44,55,15,49,18,192,35,127,3.233,1.33,"Metro Guzmán El Bueno",40.44581,-3.71421,1808,3.92496454555872e-05,0.0024283632831471,0.0909090909090909,0.012748996447938,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.337431200144522,0
"836","1850",35024.6612702718,33931.971952771,3.22023523720259,0.031694725718486,30.4180103860628,29.9044191122343,1.71744273614195,0.0170286140231253,2.474,0.3768,36,0.446,8.449,4.046,2,25,21,0,60,9,35,30,13,2,27,22,0,61,8,43,28,14,2.864,-0.39,"Mar De Las Antillas - Santa Susana",40.47597,-3.64677,588,7.53492563000133e-09,0.0014570179698882,0.0586709978913774,0.0029114400217868,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,8,8,0.513591273828514,0
"837","1851",34363.6826912647,33096.8857492976,3.82754121207296,0.0375610791461034,30.3063669559024,29.7778830132192,1.77475323698672,0.0175918838044154,1.88,0.3535,30,0.22,8.642,4.235,2,22,18,0,48,7,20,24,13,2,24,19,0,57,8,36,28,14,2.605,-0.725,"Parque Santa María",40.47769,-3.64621,589,1.36180668152935e-09,0.0009713453132588,0.0554239569313593,0.0004854366640849,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,8,8,0.528483942683227,0
"838","1852",34817.735282436,33271.4230930033,4.6475685308389,0.0454280283371875,30.2530808839224,29.5731192349818,2.29925576513502,0.0227322119199081,2.406,0.397,38,0.347,8.644,4.219,2,25,23,0,58,9,39,29,13,2,21,17,0,52,5,22,29,10,2.644,-0.238,"Hortaleza",40.47882,-3.64943,591,1.36180668152935e-09,0.0009713453132588,0.0554239569313593,0.0004854366640849,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,8,8,0.679961648940573,0
"839","1853",36908.612522016,33634.4661550072,9.73449779734736,0.0928936058523841,30.4748101181598,29.8657210657405,2.03942523630542,0.0201890745403867,3.185,0.5009,43,0.627,8.472,4.055,2,27,28,1,78,10,41,34,16,2,24,19,0,62,9,33,24,13,2.793,0.392,"Mar De Las Antillas - Abarzuza",40.47685,-3.64861,588,7.53492563000133e-09,0.0014570179698882,0.0586709978913774,0.0029114400217868,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,0.609089052419296,1
"840","1855",46891.1954931445,47486.662848549,-1.25396757675659,-0.012618961006489,35.8809523372945,35.800895530828,0.223616770696701,0.00223367120499894,3.301,0.4058,35,0.725,5.338,2.482,6,82,106,6,60,24,347,29,213,5,78,98,5,54,22,347,25,194,3.11,0.191,"San Amaro",40.45501,-3.697,1751,0.0002225265861456,0.0004856726566294,0.0842540306080694,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.080056806466537,0
"841","1856",48046.8005327294,47445.1151676655,1.26817136587754,0.012601974175965,35.6671773170374,35.7172436015442,-0.140173987291008,-0.00140272322929301,4.236,0.3158,46,1.403,5.47,2.468,11,104,118,9,67,30,445,42,240,7,81,105,6,59,22,370,29,188,3.423,0.813,"General Cabrera",40.4563,-3.69584,1737,0.0013069890234433,0.0029140359397765,0.0920017873100983,0.0029632708806795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.0500662845067268,0
