stop_id,stop_name,stop_lat,stop_lon,clust,geometry
008128,Ady Endre út,47.4356722,19.036082600000004,1504,POINT (19.036578 47.435802)
008132,Puskás Ferenc Stadion M,47.500322454545454,19.10651,591,POINT (19.107691 47.501283)
008146,Vajda Péter utca,47.481579499999995,19.1033965,451,POINT (19.103174 47.481389)
008148,Kőbányai út / Könyves Kálmán körút,47.48629,19.107771500000002,608,POINT (19.107077 47.485742)
008152,Mester utca / Könyves Kálmán körút,47.46974666666667,19.084226333333334,1384,POINT (19.083728 47.469596)
008155,Közvágóhíd H,47.467468624999995,19.075484499999998,1393,POINT (19.072756 47.468737)
008156,Új köztemető,47.47320128571429,19.17769714285714,508,POINT (19.178326 47.473586)
008168,I. utca,47.40114475,19.00342425,1664,POINT (19.002739 47.400994)
008170,Angeli utca / Nagytétényi út,47.390831999999996,18.981322000000002,1619,POINT (18.981 47.390622)
008206,Mexikói út M,47.519775200000005,19.0910806,426,POINT (19.091048 47.519261)
