stop_id,arpu_low_ratio_walk15,arpu_low_ratio_multimodal
CS107475,0.29652351738241306,0.40045116701268124
CSF00062,0.45928278047384147,0.4510331364434691
CSF00094,0.4414080546349302,0.4460729568373941
CSF00097,0.42724998664016756,0.4250355673359032
CSF00140,0.3983480392156863,0.4367946808310517
CSF00185,0.4392466405921789,0.4399126983291949
CSF00461,0.39744709248255344,0.3495358035824077
CSF00471,0.40133446700580766,0.3326802961078017
CSF00481,0.2746241718574604,0.33362490715675625
CSF00483,0.29962204012189475,0.3618508063239374
CSF00487,0.25626010418537815,0.3459528657429633
CSF00511,0.3438542837108316,0.38603555537659306
CSF00568,0.3416606829996841,0.3772425465434188
CSF00579,0.3853217738268128,0.41640073456746296
CSF00619,0.42095022876628346,0.42708345191070834
CSF00625,0.4191169355044082,0.4330764372798989
CSF00632,0.41818362020549077,0.4356323638585735
CSF00678,0.10428389711747839,0.282633162494339
CSF00897,0.44153144554035423,0.4490832363735072
CSF00913,0.46896005986504563,0.4395575863834984
CSF00958,0.4609777691078382,0.46154742622221795
CSF00960,0.44781944600622214,0.4740368434281516
CSF00997,0.4463772695766302,0.46463112818534824
CSF00999,0.4529111828106745,0.4738482226986655
CSF01019,0.4651039614374667,0.4722500596681653
CSF01025,0.45208608808763606,0.46115355436290073
CSF01093,0.44535732564717295,0.4674039188133225
CSF01096,0.4492434709605039,0.46144931894037344
CSF01101,0.46086102145232377,0.46164319925673186
CSF01108,0.461343584868257,0.47108746912237187
CSF01289,0.4730972546308299,0.4809102706883564
CSF01415,0.2526131465517241,0.4190948515902145
CSF01489,0.44013034492122477,0.4496612716596488
CSF01820,0.45754570400762656,0.41425436851260244
CSF02307,0.4066447471426335,0.4260059575813982
CSF02481,0.45726778900112236,0.44257209850195534
CSF02680,0.5035536183253732,0.45895230992828845
CSF02684,0.383396440627812,0.46065178153561637
CSF03293,0.19238130194268935,0.272396033094077
CSF03409,0.12835156907538775,0.2717351830331203
CSF03411,0.15728749705674597,0.2649540660088465
CSF03414,0.19775522388059702,0.2549167368529929
CSF03416,0.26917936380646884,0.31014816854241933
CSF03417,0.3140142594444624,0.31077651835560816
CSF03419,0.33804879291025774,0.3645674911384094
CSF03421,0.14926113259942478,0.2753120665742025
CSF03423,0.3237483824344991,0.40628017113731196
CSF03425,0.30647661764927225,0.381112161883631
CSF03785,0.26900972590627764,0.25332579138122474
CSF03788,0.2567702639387787,0.2562212056323405
CSF03884,0.21022451510848267,0.31674469812390876
CSF03930,0.4256709793844015,0.42442553003175215
CSF04052,0.37385529977232484,0.4313655239801319
CSF04150,0.4626459665528633,0.435460607362528
CSF04183,0.37676167437946995,0.3544048113893796
CSF04272,0.38767468889077866,0.36358538705245746
CSF04319,0.3666588246365219,0.3661166243961988
CSF04369,0.2312318045148666,0.39325155436061165
CSF04534,0.34579995240739275,0.36779631740767604
CSF04540,0.33285575104590526,0.3214491972432911
CSF04546,0.27129073142810417,0.29983780317604014
CSF04548,0.1551383989956358,0.3272109617541407
CSL008159,0.4398938347945167,0.4597350471530303
CSLM1HTV,0.4750254022744364,0.46715893099594413
CSLM1MUV,0.4949651552689457,0.4542135689402558
CSLM1OKV,0.44680665830895666,0.4646205487580688
CSLM1OPV,0.4506952557240233,0.4640119178869114
CSLM1SFV,0.4864427877225389,0.46056058948788686
CSLM1VTV,0.4435602480462897,0.46757801996971593
CSLM2BLA,0.4769793661019206,0.47079908085584415
CSLM2OVE,0.4785842779427382,0.45493629396498886
CSLM2PF1,0.477859074476074,0.47735209876869744
CSLM2PU2,0.49752776707922597,0.47170016536471476
CSLM3AHG,0.4962297659974501,0.4583656671660945
CSLM3LED,0.46794910633141473,0.4635889574009987
CSLM3NTF,0.4988269065538133,0.47562240110802423
CSLM3NYA,0.4518084485891084,0.4699405832421276
CSLM4BP1,0.4447375102259584,0.4945989546201539
CSLM4FT1,0.47794617723927124,0.4799409036768697
CSLM4KFD,0.45308336649322783,0.49750951131059185
CSLM4MKF,0.5014756861800729,0.4734783230757957
CSLM4SG1,0.49546151487273843,0.48257403166324897
CSLM4UK1,0.4944635182764295,0.4819806503628057
CSLMXKPB,0.49352117373104,0.4778346633076429
F00004,0.4034346560254087,0.43085288863265936
F00005,0.4042018559410972,0.4059401094805322
F00008,0.4031879621515312,0.41364501896929984
