stop_id,walk15_gini,multimodal_gini,walk15_mean_price,multimodal_mean_price
F03264,0.1627,0.1773,0.451,0.437
F03265,0.1646,0.1934,0.455,0.452
F03266,0.1738,0.1819,0.445,0.439
F03267,0.1744,0.1819,0.442,0.439
F03268,0.1747,0.1819,0.443,0.439
F03269,0.1734,0.1819,0.443,0.439
F03270,0.1619,0.1819,0.458,0.439
F03271,0.1633,,0.45,
F03272,0.1782,0.1435,0.459,0.476
F03273,0.1779,,0.459,
F03274,0.1702,0.1576,0.46,0.461
F03275,0.1739,0.1435,0.455,0.476
F03276,0.1722,0.1822,0.446,0.438
F03277,0.173,0.1402,0.446,0.516
F03278,0.1722,,0.444,
F03279,0.1691,0.078,0.449,0.543
F03280,0.1665,0.1772,0.452,0.439
F03282,0.1258,0.1772,0.477,0.439
F03283,0.1228,0.1772,0.475,0.439
F03286,0.1742,0.1882,0.368,0.454
F03287,0.1436,0.1885,0.362,0.455
F03290,0.1476,0.1882,0.374,0.454
F03291,0.1476,0.1885,0.374,0.455
F03292,0.1831,0.2013,0.45,0.426
F03295,0.1768,0.1862,0.469,0.426
F03296,0.1771,0.1832,0.467,0.434
F03297,0.1763,0.1832,0.466,0.434
F03298,0.177,0.2163,0.466,0.439
F03299,0.1886,0.2013,0.474,0.426
F03300,0.1477,0.1862,0.511,0.426
F03301,0.1561,0.1913,0.51,0.4
F03302,0.1714,0.1913,0.467,0.4
F03303,0.1736,0.2045,0.463,0.402
F03304,0.1735,0.2014,0.428,0.411
F03305,0.1879,0.1913,0.415,0.4
F03306,0.1876,0.1744,0.412,0.43
F03308,0.1666,0.1746,0.45,0.439
F03309,0.1678,0.1775,0.454,0.433
F03311,0.1624,0.1581,0.469,0.46
F03313,0.1639,0.1576,0.469,0.461
F03314,0.1871,0.1576,0.48,0.461
F03315,0.181,0.1614,0.486,0.462
F03316,0.1887,0.1786,0.471,0.455
F03317,0.1914,0.1821,0.469,0.457
F03318,0.1914,0.1843,0.469,0.455
F03319,0.1914,0.1788,0.469,0.456
F03320,0.1731,0.153,0.48,0.457
F03321,0.1739,0.1834,0.478,0.456
F03322,0.1756,0.1744,0.467,0.43
F03323,0.1759,0.1744,0.464,0.43
F03324,0.1742,0.1824,0.466,0.448
F03325,0.167,0.1614,0.453,0.462
F03326,0.165,0.1614,0.455,0.462
F03327,0.207,0.1614,0.412,0.462
F03328,0.2138,0.1885,0.376,0.455
F03329,0.2186,0.1422,0.414,0.417
F03330,0.2199,,0.375,
F03331,0.2351,0.1422,0.384,0.417
F03332,0.229,0.1919,0.389,0.384
F03333,0.2295,0.1919,0.393,0.384
F03334,0.2289,0.1913,0.392,0.4
F03335,0.2643,0.1885,0.377,0.455
F03336,0.279,0.1885,0.379,0.455
F03337,0.1179,0.1885,0.485,0.455
F03338,0.1179,0.1885,0.485,0.455
F03339,0.155,0.1769,0.424,0.441
F03340,0.1697,0.1729,0.437,0.441
F03341,0.1752,0.179,0.431,0.435
F03343,0.1773,0.1822,0.42,0.438
F03344,0.1575,0.1604,0.448,0.464
F03345,0.1577,0.1576,0.45,0.461
F03346,0.1681,0.1934,0.452,0.452
F03347,0.1889,0.1814,0.411,0.433
F03348,0.1848,0.1826,0.413,0.434
F03349,0.1861,0.1648,0.433,0.406
F03350,0.1865,0.1792,0.432,0.43
F03351,0.1914,0.1763,0.409,0.441
F03352,0.1828,0.1769,0.415,0.441
F03353,0.1828,0.1823,0.415,0.437
F03354,0.1718,0.179,0.416,0.435
F03355,0.167,0.1837,0.449,0.436
F03356,0.168,0.1522,0.447,0.46
F03357,0.1761,0.1826,0.433,0.439
F03358,0.1876,0.1832,0.421,0.434
F03359,0.1732,0.1819,0.442,0.439
F03360,0.1743,0.1789,0.44,0.433
F03361,0.1543,,0.466,
F03362,0.1623,0.197,0.461,0.47
F03363,0.1713,0.1819,0.444,0.439
F03364,0.1767,,0.438,
F03365,0.1756,,0.452,
F03366,0.1765,0.1772,0.451,0.439
F03367,0.1692,0.179,0.47,0.435
F03368,0.1684,0.1435,0.47,0.476
F03369,0.1601,0.197,0.454,0.47
F03370,0.1632,,0.464,
F03371,0.172,0.078,0.447,0.543
F03372,0.149,0.1772,0.45,0.439
F03373,0.1901,0.2013,0.464,0.426
F03374,0.1846,0.1832,0.447,0.434
F03375,0.1864,0.1832,0.45,0.434
F03376,0.1758,0.2163,0.475,0.439
F03377,0.178,0.1826,0.48,0.434
F03378,0.178,0.1868,0.48,0.427
F03379,0.1654,0.1744,0.431,0.43
F03380,0.1838,0.1913,0.416,0.4
F03382,0.1679,0.1581,0.464,0.46
F03383,0.164,0.1614,0.464,0.462
F03384,0.1642,0.1614,0.453,0.462
F03385,0.164,0.1614,0.453,0.462
F03386,0.1878,0.1614,0.432,0.462
F03387,0.1855,0.1885,0.433,0.455
F03388,0.1625,0.1576,0.474,0.461
F03389,0.1625,0.1704,0.475,0.446
F03390,0.1589,0.1826,0.499,0.434
F03391,0.1589,0.2045,0.499,0.402
F03392,0.1756,0.1576,0.453,0.461
F03393,0.1675,0.1746,0.448,0.439
F03394,0.1653,0.1744,0.448,0.43
F03395,0.1699,0.1913,0.467,0.4
F03396,0.1722,0.1824,0.459,0.448
F03397,0.1754,0.1744,0.461,0.43
F03398,0.2043,0.1913,0.385,0.4
F03399,0.166,0.1885,0.466,0.455
F03400,0.1707,0.1788,0.468,0.456
F03401,0.1457,0.1885,0.433,0.455
F03402,0.1489,0.1813,0.459,0.458
F03403,0.0968,0.1885,0.35,0.455
F03404,0.1029,0.1885,0.35,0.455
F03405,0.2269,0.1422,0.393,0.417
F03406,0.2151,0.1919,0.401,0.384
F03407,0.1673,0.1769,0.452,0.441
F03408,0.1754,0.1703,0.446,0.446
F03427,0.1393,0.1766,0.426,0.41
F03428,0.141,,0.424,
F03429,0.2121,,0.377,
F03430,0.2153,0.152,0.432,0.398
F03431,0.1992,,0.32,
F03432,0.1977,0.152,0.304,0.398
F03433,0.2026,0.1845,0.367,0.419
F03434,0.2026,0.0986,0.367,0.272
F03435,0.2126,0.1845,0.35,0.419
F03436,0.2126,0.0986,0.35,0.272
F03437,0.1721,0.1698,0.408,0.31
F03438,0.1714,0.1781,0.411,0.372
F03439,0.2022,0.1852,0.347,0.35
F03440,0.2115,0.1845,0.35,0.419
F03441,0.1748,0.1822,0.315,0.356
F03442,0.1798,0.1822,0.329,0.356
F03443,0.1742,0.1837,0.341,0.355
F03444,0.2083,,0.374,
F03445,0.2083,0.1845,0.374,0.419
F03446,0.1837,0.1627,0.496,0.447
F03447,0.1915,0.1972,0.473,0.426
F03448,0.1824,0.1822,0.332,0.356
F03449,0.1745,0.1885,0.333,0.455
F03450,0.1745,0.1897,0.333,0.452
F03451,0.1552,0.1882,0.363,0.454
F03452,0.1634,0.1897,0.376,0.452
F03453,0.1565,0.1882,0.376,0.454
F03454,0.156,0.1916,0.488,0.448
F03455,0.156,0.19,0.488,0.453
F03456,0.1518,0.1367,0.368,0.475
F03457,0.1822,0.1554,0.469,0.379
F03458,0.171,0.1707,0.495,0.428
F03459,0.1777,0.1553,0.48,0.404
F03460,0.1489,0.1822,0.334,0.356
F03461,0.1542,0.1822,0.359,0.356
F03462,0.1393,0.1822,0.339,0.356
F03463,0.1457,0.1866,0.35,0.378
F03464,0.1418,0.1901,0.339,0.449
F03465,0.1427,0.1866,0.344,0.378
F03466,0.1429,0.1872,0.353,0.454
F03468,0.1403,0.1866,0.345,0.378
F03469,0.1411,0.1879,0.347,0.377
F03471,0.1336,0.1882,0.337,0.454
F03472,0.1336,0.1901,0.337,0.449
F03473,0.1808,0.153,0.477,0.395
F03474,0.1788,0.1445,0.478,0.338
F03475,0.1796,0.1777,0.477,0.375
F03476,0.1876,0.1743,0.4,0.37
F03477,0.1882,0.1792,0.399,0.374
F03478,0.2282,0.1801,0.363,0.375
F03479,0.2161,0.1777,0.38,0.375
F03480,0.2085,0.1798,0.388,0.367
F03481,0.2204,0.1777,0.372,0.375
F03482,0.1844,0.1818,0.33,0.366
F03483,0.2058,0.1849,0.341,0.354
F03484,0.1857,0.1802,0.331,0.367
F03485,0.1856,0.1845,0.33,0.419
F03486,0.2254,0.1766,0.361,0.371
F03487,0.2253,0.1801,0.363,0.375
F03488,0.2121,0.1813,0.349,0.367
F03489,0.2106,0.1814,0.356,0.366
F03490,0.2152,0.1814,0.357,0.366
F03491,0.2196,0.1805,0.364,0.366
F03492,0.2216,0.1777,0.349,0.376
F03493,0.2156,0.1786,0.353,0.371
F03494,0.2194,0.1801,0.355,0.375
F03495,0.2089,0.1781,0.353,0.372
F03496,0.21,0.1801,0.353,0.375
F03498,0.1899,0.1786,0.353,0.371
F03499,0.1908,0.1781,0.351,0.372
F03500,0.1375,0.1781,0.373,0.372
F03501,0.1564,0.1781,0.374,0.372
F03502,0.1489,0.1781,0.381,0.372
F03503,0.1489,0.1781,0.381,0.372
F03504,0.1443,0.1781,0.379,0.372
F03505,0.1437,0.1781,0.379,0.372
F03506,0.1651,0.1781,0.35,0.372
F03507,0.1632,0.1781,0.351,0.372
F03508,0.2148,0.1781,0.365,0.372
F03509,0.2138,0.1781,0.365,0.372
F03510,0.172,0.1787,0.392,0.371
F03511,0.1685,0.1781,0.386,0.372
F03512,0.1781,0.1698,0.401,0.31
F03513,0.1778,0.1781,0.402,0.372
F03514,0.1805,0.1445,0.477,0.338
F03515,0.1799,0.1787,0.477,0.371
F03516,0.1724,0.154,0.479,0.395
F03517,0.1742,0.153,0.477,0.395
F03518,0.1854,0.153,0.369,0.395
F03519,0.1843,0.152,0.368,0.398
F03520,0.1599,0.152,0.351,0.398
F03521,0.1739,0.152,0.33,0.398
F03522,0.1667,0.152,0.353,0.398
F03523,0.1677,0.152,0.335,0.398
F03524,0.1664,0.1579,0.346,0.387
F03525,0.166,0.1591,0.358,0.386
F03526,0.1644,0.1579,0.366,0.387
F03528,0.169,0.1579,0.358,0.387
F03529,0.1653,0.1579,0.363,0.387
F03530,0.1667,0.1579,0.366,0.387
F03531,0.1638,0.1579,0.364,0.387
F03532,0.1627,0.1582,0.365,0.389
F03533,0.1646,0.1579,0.355,0.387
F03534,0.1627,0.1579,0.353,0.387
F03535,0.1395,0.1579,0.383,0.387
F03536,0.1496,0.1579,0.383,0.387
F03537,0.1725,0.1579,0.455,0.387
F03538,0.1505,0.1634,0.408,0.349
F03541,0.1509,0.1944,0.483,0.434
F03542,0.1487,0.1549,0.483,0.391
F03543,0.1472,0.1445,0.485,0.338
F03544,0.1616,0.1607,0.475,0.346
F03545,0.1273,0.1445,0.397,0.338
F03546,0.1245,0.1607,0.405,0.346
F03547,0.1315,0.1607,0.4,0.346
F03549,0.1324,0.1445,0.403,0.338
F03550,0.1271,0.1627,0.404,0.352
F03551,0.1545,0.1291,0.374,0.347
F03552,0.1547,0.1291,0.373,0.347
F03553,0.1423,0.1698,0.391,0.31
F03554,0.1379,0.1634,0.393,0.349
F03556,0.141,,0.387,
F03557,0.1502,,0.374,
F03558,0.155,,0.37,
F03559,0.1556,,0.374,
F03561,0.1647,0.152,0.378,0.398
F03562,0.1858,0.152,0.317,0.398
F03563,0.1839,0.152,0.322,0.398
F03564,0.2085,,0.33,
F03565,0.1991,0.152,0.325,0.398
F03566,0.2169,0.1781,0.363,0.372
F03567,0.2108,0.1801,0.358,0.375
F03568,0.1697,0.1781,0.346,0.372
F03569,0.1697,0.1781,0.346,0.372
F03570,0.1512,0.1781,0.375,0.372
F03571,0.1512,0.1781,0.375,0.372
F03572,0.1462,0.1627,0.357,0.447
F03573,0.1425,0.1832,0.357,0.357
F03574,0.1824,0.1781,0.34,0.372
F03575,0.1824,0.1781,0.34,0.372
F03576,0.1393,0.1822,0.353,0.356
F03577,0.1393,0.1828,0.353,0.354
F03578,0.1388,0.1822,0.34,0.356
F03579,0.1388,0.1836,0.34,0.353
F03580,0.1612,0.1873,0.35,0.375
F03581,0.155,0.1823,0.347,0.356
F03582,0.1877,0.1822,0.314,0.356
F03583,0.1877,0.1822,0.314,0.356
F03585,0.1789,0.1781,0.348,0.372
F03586,0.1792,0.1781,0.347,0.372
F03587,0.1577,0.154,0.406,0.395
F03588,0.1563,0.153,0.406,0.395
F03589,0.1727,0.152,0.352,0.398
F03590,0.1733,0.1579,0.351,0.387
F03591,0.1748,0.1579,0.331,0.387
F03592,0.1776,0.152,0.331,0.398
F03593,0.1597,0.1666,0.48,0.381
F03594,0.1551,0.1944,0.48,0.434
F03595,0.1367,0.1634,0.394,0.349
F03596,0.1845,0.152,0.321,0.398
F03597,0.1804,0.1579,0.325,0.387
F03598,0.1825,0.182,0.334,0.358
F03599,0.1825,0.1822,0.334,0.356
F03600,0.2153,0.1333,0.432,0.45
F03601,0.2153,0.152,0.432,0.398
F03602,0.2066,0.1781,0.361,0.372
F03603,0.2056,0.1801,0.361,0.375
F03604,0.1734,0.1627,0.479,0.447
F03605,0.1827,0.153,0.471,0.395
F03610,0.1763,0.153,0.478,0.395
F03620,0.1345,0.1532,0.377,0.388
F03621,0.136,0.155,0.375,0.394
F03623,0.1673,0.1532,0.384,0.388
F03624,0.1516,0.1546,0.381,0.386
F03625,0.1716,0.1716,0.406,0.372
F03626,0.1532,0.1532,0.377,0.388
F03631,0.1831,0.181,0.317,0.375
F03632,0.1831,0.1876,0.317,0.36
F03633,0.1804,0.1868,0.401,0.385
F03634,0.1799,0.1546,0.401,0.386
F03635,0.1763,0.1868,0.398,0.385
F03636,0.1811,,0.396,
F03637,0.1784,0.1868,0.397,0.385
F03638,0.1797,0.1113,0.39,0.22
F03639,0.1746,0.1113,0.387,0.22
F03640,0.1787,0.1692,0.384,0.382
F03641,0.1801,,0.37,
F03642,0.1801,0.1852,0.37,0.349
F03643,0.1352,,0.345,
F03644,0.1352,0.1043,0.345,0.448
F03645,0.1569,0.1551,0.331,0.403
F03646,0.1585,,0.333,
F03647,0.1856,0.1551,0.324,0.403
F03648,0.1832,0.1043,0.324,0.448
F03649,0.1817,0.1736,0.348,0.388
F03650,0.1873,0.1802,0.362,0.377
F03651,0.1889,0.1736,0.365,0.388
F03652,0.1816,0.1736,0.349,0.388
F03653,0.1882,0.1551,0.369,0.403
F03654,0.1819,0.1736,0.368,0.388
F03655,0.1858,0.1551,0.335,0.403
F03656,0.1789,0.1043,0.322,0.448
F03657,0.1831,0.1043,0.341,0.448
F03658,0.1828,0.1758,0.341,0.396
F03659,0.1762,0.1836,0.371,0.375
F03661,0.1533,0.1736,0.354,0.388
F03662,0.1519,0.1551,0.354,0.403
F03663,0.182,0.1802,0.322,0.377
F03664,0.1809,0.1736,0.322,0.388
F03665,0.1745,0.1802,0.342,0.377
F03672,0.1736,0.1802,0.343,0.377
F03674,0.1462,0.1895,0.357,0.332
F03675,0.1444,0.1813,0.364,0.373
F03676,0.1532,0.1836,0.373,0.375
F03677,0.1532,0.1802,0.373,0.377
F03679,0.0091,0.1895,0.275,0.332
F03680,0.1971,0.1504,0.391,0.351
F03681,0.1316,0.1744,0.38,0.382
F03682,0.0,0.1728,0.48,0.371
F03683,0.1814,0.1868,0.403,0.385
F03684,0.1882,0.1824,0.402,0.382
F03685,0.1842,0.1868,0.403,0.385
F03686,0.1828,0.1815,0.403,0.374
F03687,0.1842,0.1551,0.324,0.403
F03688,0.1824,,0.322,
F03689,0.1748,0.1631,0.377,0.414
F03690,0.1747,0.1631,0.378,0.414
F03691,0.1755,0.1366,0.381,0.331
F03692,0.1731,0.1113,0.381,0.22
F03693,0.1503,0.1766,0.423,0.41
F03694,0.1489,0.1766,0.426,0.41
F03695,0.1475,0.1333,0.431,0.45
F03696,0.1586,0.2031,0.425,0.402
F03697,0.1696,0.1678,0.433,0.412
F03698,0.1489,0.2337,0.426,0.343
F03699,0.1489,0.1678,0.426,0.412
F03700,0.1606,0.168,0.426,0.408
F03701,0.1604,0.1938,0.427,0.387
F03702,0.1707,0.1766,0.419,0.41
F03703,0.1728,0.1681,0.425,0.411
F03704,0.1703,0.1681,0.42,0.411
F03705,0.1783,0.1868,0.404,0.385
F03706,0.1748,0.1914,0.408,0.392
F03707,0.1654,0.1631,0.418,0.414
F03708,0.1685,0.1631,0.416,0.414
F03709,0.1647,0.1631,0.419,0.414
F03710,0.1718,0.1415,0.41,0.427
F03711,0.1851,0.168,0.406,0.408
F03713,0.1817,0.1681,0.407,0.411
F03714,0.1789,0.1606,0.402,0.407
F03715,0.1783,0.1629,0.408,0.415
F03718,0.1818,0.1415,0.408,0.427
F03719,0.1843,0.1631,0.408,0.414
F03720,0.1839,0.1868,0.411,0.385
F03721,0.1839,0.1868,0.411,0.385
F03722,0.1389,0.1469,0.385,0.408
F03723,0.1382,0.1477,0.385,0.391
F03724,0.1974,,0.315,
F03725,0.1909,0.1551,0.327,0.403
F03726,0.1276,0.1313,0.381,0.432
F03727,0.1276,0.1313,0.382,0.432
F03728,0.1321,0.1313,0.405,0.432
F03729,0.1308,0.1313,0.405,0.432
F03730,0.1337,0.1313,0.409,0.432
F03731,0.1323,0.1313,0.41,0.432
F03732,0.128,0.1313,0.429,0.432
F03733,0.1261,0.1313,0.43,0.432
F03734,0.1327,0.1313,0.423,0.432
F03735,0.1279,0.1313,0.419,0.432
F03737,0.1303,0.1394,0.419,0.429
F03739,0.1301,0.1394,0.429,0.429
F03741,0.1325,0.1313,0.43,0.432
F03742,0.1286,0.1806,0.418,0.401
F03743,0.1251,0.1806,0.428,0.401
F03744,0.1271,0.1806,0.423,0.401
F03745,0.1337,,0.419,
F03746,0.1416,,0.4,
F03747,0.1409,,0.399,
F03748,0.1402,0.1806,0.43,0.401
F03749,0.1392,0.1806,0.431,0.401
F03750,0.1349,0.1668,0.405,0.404
F03751,0.1309,,0.414,
F03752,0.1272,0.1313,0.417,0.432
F03753,0.1338,0.1568,0.405,0.419
F03754,0.1339,0.1568,0.407,0.419
F03755,0.1263,0.1415,0.418,0.427
F03756,0.1263,0.1313,0.418,0.432
F03757,0.127,0.1394,0.405,0.429
F03758,0.1335,,0.408,
F03759,0.1387,0.1568,0.396,0.419
F03760,0.1392,0.1568,0.385,0.419
F03761,0.1405,0.1545,0.383,0.397
F03762,0.143,0.1478,0.402,0.406
F03763,0.1416,0.1728,0.404,0.371
F03764,0.1435,0.1558,0.389,0.396
F03765,0.143,0.1548,0.387,0.394
F03766,0.143,0.1532,0.387,0.388
F03767,0.1416,0.1702,0.403,0.401
F03768,0.1499,0.1631,0.416,0.414
F03769,0.1391,0.1695,0.406,0.393
F03770,0.1503,0.1631,0.416,0.414
F03771,0.1502,0.1415,0.416,0.427
F03772,0.15,0.1631,0.417,0.414
F03774,0.1439,0.1938,0.428,0.387
F03778,0.1827,0.1043,0.338,0.448
F03779,0.1861,0.1043,0.338,0.448
F03781,0.117,0.2043,0.378,0.4
F03783,0.0224,0.2043,0.397,0.4
F03786,0.1756,0.1532,0.406,0.388
F03787,0.1505,0.1677,0.388,0.372
F03790,0.1498,0.1626,0.393,0.377
F03791,0.1495,0.1626,0.395,0.377
F03793,0.1505,0.1072,0.377,0.352
F03794,0.1524,0.1072,0.378,0.352
F03795,0.1257,0.1072,0.37,0.352
F03796,0.1296,0.1072,0.367,0.352
F03797,0.1287,0.1072,0.368,0.352
F03798,0.1536,0.1551,0.42,0.403
F03799,0.1683,0.1537,0.404,0.397
F03800,0.1921,0.1551,0.336,0.403
F03801,0.1774,0.1113,0.375,0.22
F03802,0.178,0.1072,0.376,0.352
F03803,0.1775,0.1072,0.375,0.352
F03804,0.1811,0.1072,0.374,0.352
F03805,0.1786,0.1366,0.375,0.331
F03806,0.1789,0.1631,0.373,0.414
F03807,0.2049,0.2043,0.392,0.4
F03808,0.2128,0.2043,0.395,0.4
F03809,0.2072,,0.39,
F03810,0.1558,0.1626,0.378,0.377
F03814,0.3426,0.1502,0.444,0.433
F03816,0.1756,0.1692,0.376,0.382
F03817,0.1772,,0.374,
F03818,0.1402,0.1836,0.362,0.375
F03819,0.145,0.1744,0.358,0.382
F03820,0.1599,0.1836,0.357,0.375
F03821,0.1562,0.1802,0.358,0.377
F03822,0.1676,0.1631,0.382,0.414
F03823,0.1669,0.1631,0.381,0.414
F03824,0.1676,0.1631,0.382,0.414
F03825,0.1699,0.1606,0.389,0.407
F03826,0.1667,0.1502,0.406,0.433
F03827,0.159,0.1806,0.418,0.401
F03828,0.159,0.1938,0.418,0.387
F03829,0.1758,0.1914,0.425,0.392
F03830,0.1721,0.1681,0.415,0.411
F03831,0.1491,0.1938,0.423,0.387
F03832,0.1537,0.1806,0.424,0.401
F03833,0.1393,0.1415,0.407,0.427
F03834,0.1357,0.1394,0.416,0.429
F03835,0.1375,0.1501,0.409,0.416
F03836,0.135,0.1394,0.404,0.429
F03837,0.1289,0.1313,0.403,0.432
F03838,0.1284,0.1313,0.403,0.432
F03839,0.138,,0.432,
F03840,0.1404,0.1568,0.43,0.419
F03841,0.1349,,0.422,
F03842,0.133,0.1806,0.426,0.401
F03843,0.1568,0.1502,0.347,0.433
F03845,0.157,0.1502,0.361,0.433
F03846,0.1712,0.1537,0.403,0.397
F03847,0.1693,0.1626,0.398,0.377
F03848,0.1678,0.1551,0.41,0.403
F03849,0.1608,0.1626,0.417,0.377
F03850,0.1657,0.1692,0.412,0.382
F03851,0.2132,,0.387,
F03852,0.2015,0.1072,0.382,0.352
F03853,0.1701,0.1626,0.388,0.377
F03854,0.1699,0.1072,0.388,0.352
F03855,0.1703,0.1626,0.389,0.377
F03856,0.1637,0.1366,0.385,0.331
F03857,0.1739,0.1692,0.386,0.382
F03858,0.1649,0.1852,0.396,0.349
F03859,0.1877,0.1736,0.38,0.388
F03860,0.1889,0.1551,0.381,0.403
F03861,0.191,0.1551,0.374,0.403
F03862,0.193,0.1551,0.375,0.403
F03863,0.167,0.1692,0.407,0.382
F03864,0.1709,0.1692,0.404,0.382
F03865,0.1702,0.1692,0.4,0.382
F03866,0.1699,0.1692,0.4,0.382
F03867,0.154,0.1072,0.389,0.352
F03868,0.154,0.1677,0.388,0.372
F03869,0.2546,0.2043,0.4,0.4
F03870,0.2594,0.2031,0.399,0.402
F03871,0.1556,0.1744,0.365,0.382
F03872,0.1555,0.1504,0.38,0.351
F03873,0.1523,0.1723,0.352,0.382
F03874,0.1572,0.1836,0.351,0.375
F03875,0.1854,0.1043,0.34,0.448
F03876,0.1842,0.1744,0.34,0.382
F03877,0.175,0.1692,0.369,0.382
F03878,0.1771,0.1692,0.371,0.382
F03879,0.1605,0.1532,0.405,0.388
F03880,0.1573,0.1939,0.362,0.404
F03881,0.1575,0.1766,0.368,0.41
F03882,0.1455,0.1766,0.409,0.41
F03883,0.1719,0.1072,0.374,0.352
F03885,0.1735,0.1072,0.373,0.352
F03887,0.1739,0.1072,0.373,0.352
F03888,0.1504,0.1504,0.449,0.351
F03889,0.1391,0.1504,0.465,0.351
F03890,0.1259,0.147,0.384,0.408
F03891,0.1263,0.1478,0.383,0.406
F03892,0.1277,0.1546,0.377,0.386
F03893,0.1277,0.1532,0.377,0.388
F03894,0.1317,0.1478,0.374,0.406
F03895,0.166,0.2511,0.4,0.462
F03896,0.1748,0.1829,0.392,0.366
F03897,0.174,0.2511,0.4,0.462
F03898,0.175,0.17,0.403,0.405
F03899,0.1523,0.1664,0.445,0.406
F03900,0.153,0.1672,0.443,0.403
F03903,0.1449,0.1313,0.427,0.432
F03904,0.1494,0.1313,0.424,0.432
F03905,0.1446,0.1313,0.431,0.432
F03906,0.1492,0.1339,0.421,0.432
F03907,0.1726,0.1504,0.393,0.351
F03908,0.1692,0.1829,0.399,0.366
F03909,0.1889,0.1504,0.382,0.351
F03911,0.1567,0.1504,0.406,0.351
F03912,0.1652,0.1829,0.396,0.366
F03913,0.1602,0.2408,0.374,0.509
F03914,0.1832,0.1504,0.365,0.351
F03915,0.1684,0.1829,0.392,0.366
F03916,0.1701,0.2511,0.397,0.462
F03917,0.1766,0.2511,0.392,0.462
F03918,0.18,0.2511,0.4,0.462
F03919,0.1614,0.152,0.441,0.338
F03920,0.1719,0.1614,0.424,0.321
F03921,0.1443,0.1738,0.444,0.36
F03922,0.1403,0.1682,0.442,0.401
F03923,0.1407,0.1738,0.458,0.36
F03924,0.1324,0.1673,0.466,0.402
F03925,0.1289,0.169,0.463,0.4
F03926,0.1453,0.1664,0.454,0.406
F03927,0.1463,0.1673,0.448,0.404
F03931,0.1471,0.1488,0.441,0.42
F03932,0.1466,0.1673,0.441,0.404
F03940,0.1492,0.1653,0.421,0.407
F03941,0.1499,0.1632,0.42,0.411
F03942,0.1465,0.1425,0.423,0.433
F03943,0.1549,,0.419,
F03944,0.1613,0.1806,0.416,0.401
F03945,0.1504,0.1694,0.429,0.409
F03946,0.1492,0.1664,0.43,0.406
F03947,0.1483,0.1313,0.429,0.432
F03950,0.1494,0.1425,0.428,0.433
F03951,0.1459,0.1313,0.425,0.432
F03952,0.1493,0.1339,0.428,0.432
F03953,0.1461,0.1313,0.426,0.432
F03954,0.1493,0.1488,0.428,0.42
F03955,0.1472,0.1694,0.429,0.409
F03956,0.1445,0.1692,0.436,0.367
F03957,0.1421,0.1511,0.437,0.431
F03958,0.1442,0.1667,0.445,0.322
F03959,0.1442,,0.444,
F03960,0.1446,,0.444,
F03961,0.1445,0.1664,0.441,0.406
F03963,0.1442,0.1614,0.441,0.321
F03964,0.1436,0.1126,0.442,0.349
F03965,0.1609,0.1681,0.422,0.401
F03966,0.1566,0.1692,0.425,0.367
F03967,0.1669,0.1614,0.431,0.321
F03968,0.1683,0.1738,0.426,0.36
F03969,0.1686,0.1738,0.42,0.36
F03970,0.1704,0.1614,0.415,0.321
F03971,0.1592,0.17,0.423,0.356
F03972,0.1604,0.1692,0.423,0.367
F03973,0.16,0.1681,0.424,0.401
F03974,0.1641,0.1692,0.421,0.367
F03975,0.1494,0.17,0.425,0.356
F03976,0.1494,0.1641,0.424,0.297
F03977,0.1488,0.1442,0.41,0.411
F03978,0.1466,0.177,0.409,0.371
F03979,0.1455,0.1657,0.409,0.406
F03980,0.1453,0.1442,0.409,0.411
F03981,0.1543,0.1692,0.414,0.367
F03982,0.1532,0.1692,0.415,0.367
F03983,0.1538,0.1692,0.413,0.367
F03984,0.1528,0.1692,0.416,0.367
F03985,0.157,0.1442,0.4,0.411
F03986,0.155,0.177,0.405,0.371
F03989,0.1501,0.1692,0.403,0.367
F03990,0.1506,0.1692,0.402,0.367
F03991,0.1469,0.1692,0.406,0.367
F03992,0.1606,0.1463,0.405,0.394
F03993,0.1594,0.1692,0.409,0.367
F03995,0.1647,0.153,0.389,0.391
F03996,0.1569,0.177,0.399,0.371
F03997,0.1293,0.1421,0.383,0.412
F03998,0.1299,0.1478,0.381,0.406
F03999,0.1292,0.1424,0.38,0.412
F04000,0.1343,0.177,0.412,0.371
F04002,0.1468,0.1692,0.414,0.367
F04003,0.1478,0.1442,0.415,0.411
F04004,0.1478,0.1442,0.415,0.411
F04005,0.149,,0.413,
F04006,0.1503,0.1806,0.412,0.401
F04015,0.1217,0.1703,0.49,0.405
F04017,0.1201,0.1696,0.493,0.405
F04018,0.1197,0.1703,0.491,0.405
F04019,0.1201,0.1703,0.491,0.405
F04020,0.1479,0.1511,0.425,0.431
F04021,0.1474,0.1664,0.425,0.406
F04022,0.1478,0.1442,0.426,0.411
F04024,0.1574,0.1692,0.412,0.367
F04025,0.1581,0.1692,0.415,0.367
F04026,0.1505,0.1442,0.416,0.411
F04027,0.1504,0.177,0.416,0.371
F04028,0.1325,0.1313,0.419,0.432
F04029,0.1356,0.1339,0.422,0.432
F04030,0.1351,0.1313,0.423,0.432
F04031,0.1362,0.1313,0.423,0.432
F04033,0.1532,0.177,0.411,0.371
F04034,0.1533,0.1692,0.411,0.367
F04035,0.1482,0.1692,0.41,0.367
F04036,0.148,0.1692,0.412,0.367
