stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,total_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,total_walk15,walk_area,area_difference,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,cluster,stop_lat,stop_lon,stop_name,Unnamed: 0,weighted_gini_walk,weighted_gini_multi,weighted_med_inc_walk,weighted_med_inc_multi
1414147,4.137,0.6273,22,2.645,10.727,5.633,0,3,8,0,43,1,13,8,8,84,0,1,5,0,30,2,3,3,2,46,3.03,1.1069999999999998,1.9204209705346917e-05,0.0017152658662092,0.1021900827131943,0.0201337632882717,79,60.25979,25.08457,Somerikkopolku,1841,0.293812,0.297091,33920.0,34539.0
1413112,4.337,0.4854,28,1.924,9.336,4.232,0,1,8,0,33,3,6,7,2,60,0,0,2,0,13,1,2,1,0,19,2.292,2.045,7.198677639436504e-08,0.0017152658662092,0.0706986755008355,0.00047329210768,66,60.25305,25.06321,Jarrutie,1818,0.295922,0.294859,33099.0,42617.0
1413119,4.542,0.4327,28,2.056,9.597,4.469,0,1,8,0,34,3,6,8,2,62,0,0,5,0,13,2,3,1,2,26,2.641,1.901,8.015168328820292e-08,0.0017152658662092,0.0728254844905823,0.0011814900590215,69,60.256148,25.06408,Hevosmiehenkatu,1825,0.294712,0.294728,35583.0,43460.0
1413113,5.533,0.7736,35,3.421,9.243,4.143,0,4,18,0,42,4,31,19,13,131,0,0,1,0,11,0,2,1,0,15,2.162,3.3710000000000004,7.198677639436504e-08,0.0017152658662092,0.0706986755008355,0.00047329210768,67,60.25228,25.06229,Jarrutie,1819,0.296412,0.3043,33005.0,34193.0
1384161,7.621,0.7596,51,5.015,8.652,3.587,1,4,20,0,64,6,32,23,13,163,0,0,0,0,3,0,3,1,0,7,1.644,5.977,3.278900458352929e-07,0.0034305317324185,0.0723989676343758,0.002389933819179,90,60.24761,25.05617,Harkkoraudantie,1611,0.303111,0.298582,33235.0,40041.0
1413118,5.05,0.7702,30,3.1,9.502,4.38,0,4,18,0,36,4,31,19,13,125,0,0,3,0,15,2,2,1,0,23,2.656,2.394,8.015168328820292e-08,0.0017152658662092,0.0728254844905823,0.0011814900590215,68,60.255113,25.063618,Hevosmiehenkatu,1824,0.295127,0.304402,34625.0,34057.0
1413114,5.435,0.3914,32,2.427,9.865,4.72,0,2,11,0,52,3,12,14,5,99,0,1,6,0,20,1,2,4,2,36,2.989,2.446,3.822887751914425e-07,0.0017152658662092,0.0783232293429315,0.0027710984797416,70,60.25933,25.06483,Tattarisuontie,1820,0.293631,0.297337,39674.0,43736.0
1413116,8.165,0.5027,53,6.23,10.242,5.092,0,2,14,0,66,3,17,20,7,129,0,1,7,0,27,1,3,5,2,46,3.502,4.662999999999999,2.086671100187469e-06,0.0060034305317324,0.0848611283525693,0.0177674278398144,76,60.26241,25.06838,Suurmetsäntie,1822,0.293056,0.298808,42716.0,43838.0
1413115,4.449,0.7665,26,1.915,9.753,4.612,0,3,15,0,33,2,22,14,9,98,0,1,5,0,18,1,3,3,2,33,2.802,1.6469999999999998,3.822887751914425e-07,0.0017152658662092,0.0783232293429315,0.0027710984797416,71,60.25822,25.06413,Tattarisuontie,1821,0.293922,0.304408,39005.0,34145.0
1414141,6.771,0.7217,39,5.221,9.824,4.754,0,2,10,0,59,3,19,17,8,118,0,1,5,0,31,1,4,2,2,46,2.884,3.887,1.6669411509854908e-05,0.0017152658662092,0.0986002062394342,0.0043897244405487,73,60.25368,25.07349,Kaadekuja,1835,0.29449,0.304772,32740.0,39287.0
1414139,5.751,0.5229,35,3.177,9.75,4.651,0,2,10,0,44,3,14,13,8,94,0,1,5,0,25,1,3,2,2,39,2.646,3.1050000000000004,3.056273261769488e-06,0.0017152658662092,0.0902877568400724,0.0027988214843529,74,60.25497,25.06971,Jakomäentie 10,1833,0.294597,0.298288,32949.0,40946.0
1414137,6.311,0.4885,41,3.943,10.097,4.97,0,2,10,0,48,3,16,14,8,101,0,1,5,0,25,1,3,3,2,40,2.347,3.964,6.516084935137713e-07,0.0017152658662092,0.0835793303985997,0.001321819706922,81,60.25883,25.07136,Jakomäentie 6,1831,0.293594,0.296076,36526.0,43012.0
1414149,3.865,0.6777,23,1.613,11.035,5.905,0,1,6,0,30,2,7,5,2,53,0,1,5,0,25,1,3,3,2,40,2.685,1.1800000000000002,6.55342057567285e-07,0.0008576329331046,0.0854100279699913,0.0,75,60.26448,25.08393,Kalteentie,1843,0.293482,0.296143,37761.0,38152.0
1414155,4.55,0.725,27,3.692,10.882,5.782,0,2,7,0,35,2,11,7,7,71,0,1,5,0,30,2,4,3,2,47,3.047,1.5029999999999997,3.710887920202664e-06,0.0025728987993138,0.0933936208432512,0.0186744644347046,80,60.26099,25.08622,Kuussillantie,1847,0.29377,0.295991,34417.0,36699.0
1412130,6.41,0.4003,39,5.844,10.384,5.232,0,3,12,0,62,3,15,17,11,123,0,1,7,0,26,1,2,6,2,45,3.491,2.919,7.555693180576465e-07,0.0042881646655231,0.0812021964033356,0.0048349436244342,77,60.26363,25.06959,Suurmetsäntie,1813,0.292897,0.297846,44564.0,44957.0
1411105,5.079,0.6752,32,2.15,9.982,4.827,1,2,12,0,58,3,8,20,6,110,0,1,8,0,11,2,1,7,2,32,3.384,1.6949999999999998,7.84000781047482e-06,0.0025728987993138,0.0858834760186054,0.0116269460085974,197,60.26443,25.05769,Karhekuja,1786,0.293488,0.302729,49208.0,47780.0
1414152,5.019,0.6171,32,2.22,10.688,5.564,0,1,10,0,33,3,7,8,2,64,0,1,5,0,31,2,3,4,2,48,3.062,1.9570000000000003,1.1568380671699563e-06,0.0025728987993138,0.0867166739202785,0.0157346626616886,78,60.2619,25.08012,Huokotie,1844,0.293444,0.296001,38208.0,36717.0
1414135,7.424,0.4998,47,4.461,10.484,5.349,0,3,13,0,70,3,21,18,12,140,0,1,6,0,28,2,3,3,2,45,3.153,4.271000000000001,6.36308667143089e-07,0.0034305317324185,0.0790855121848317,0.0020087423755736,83,60.261811,25.075388,Jakomäen ostosk.,1829,0.293319,0.296658,39661.0,43303.0
1412132,4.406,0.722,26,1.934,10.778,5.621,0,2,11,0,47,3,8,15,6,92,0,1,8,0,21,1,5,6,2,44,2.735,1.6709999999999998,2.0084278062850426e-07,0.0017152658662092,0.0757844799146763,0.0010531274874014,93,60.26757,25.0718,Kalliotie,1814,0.292247,0.299069,52126.0,47496.0
1370113,11.885,0.4878,62,12.507,6.487,2.224,3,6,32,1,195,10,57,57,18,379,0,1,7,1,50,3,14,17,3,96,3.243,8.642,0.0003751684610783,0.0034305317324185,0.0996914405054677,0.0059256395712052,84,60.25129,24.98678,Pukinmäenkaari,1479,0.303096,0.304503,42218.0,43073.0
1391116,10.95,0.4492,59,12.009,6.75,2.632,2,6,33,1,185,10,57,53,18,365,1,0,2,1,46,1,10,11,1,73,3.087,7.862999999999999,6.908253281872557e-05,0.0017152658662092,0.0913452897202839,0.0026695931100409,161,60.25464,24.9837,Tapaninvainiontie,1643,0.30354,0.304429,46074.0,42918.0
1370111,13.581,0.5856,77,14.499,6.218,1.705,3,7,36,1,227,10,62,69,22,437,1,1,8,1,58,4,19,22,3,117,3.449,10.132,0.0018018427097781,0.0025728987993138,0.1101633893185184,0.0114188706796131,224,60.24716,24.99175,Kenttätie,1477,0.302317,0.303905,38362.0,42994.0
1370102,7.787,0.6218,40,6.553,6.056,1.801,2,5,27,1,127,9,53,43,17,284,1,1,6,1,58,1,9,12,2,91,3.051,4.736,0.0001282413676501,0.0017152658662092,0.0906752579423903,1.2889032850163304e-05,229,60.247101,24.986081,Säveltie,1469,0.301426,0.303188,38621.0,42297.0
1362127,9.084,0.6052,49,6.096,6.118,1.661,5,2,14,1,179,4,33,43,14,295,1,0,2,0,39,1,9,13,3,68,2.773,6.311,3.706334129346317e-06,0.0017152658662092,0.0892612867208275,0.0002709669446026,85,60.22806,25.02792,Viikin normaalikoulu,1440,0.329145,0.319522,36295.0,34968.0
1362129,9.35,0.6165,51,5.658,6.423,1.742,5,2,17,1,177,6,32,52,16,308,1,0,3,0,39,2,7,12,3,67,2.818,6.532,3.698770378193862e-06,0.0017152658662092,0.0880238944422189,2.7827059975412067e-05,86,60.23112,25.03053,Erik Spåren tie,1442,0.327771,0.318169,36065.0,35070.0
1362115,11.523,0.6376,60,7.753,5.796,1.562,6,4,24,1,237,6,75,54,35,442,0,1,3,0,28,1,10,10,7,60,2.62,8.902999999999999,1.7310496345458727e-05,0.0017152658662092,0.0978446809137531,0.0019525164259739,237,60.22567,25.02402,Tilanhoitajankaari,1435,0.328913,0.320103,36211.0,35356.0
1362145,6.774,0.7944,42,4.164,7.18,2.373,4,4,17,1,130,3,46,38,28,271,1,0,2,0,38,2,4,10,3,60,2.664,4.109999999999999,5.4114260123352085e-06,0.0017152658662092,0.0909093592968027,0.0007268539341066,552,60.23508,25.04165,Biologinkatu,1455,0.323323,0.318685,35612.0,34782.0
1362101,7.181,0.7778,40,4.874,6.742,2.025,5,2,13,0,132,2,21,32,15,222,1,0,3,0,34,2,5,11,3,59,2.81,4.371,3.174268563405919e-06,0.0008576329331046,0.0871916733347139,0.0,89,60.232398,25.035738,Limnologinraitti,1426,0.32702,0.32062,35994.0,36295.0
1385152,6.252,0.6854,40,3.581,8.219,3.137,1,5,24,1,59,6,35,29,16,176,0,0,0,0,3,0,5,2,0,10,1.972,4.279999999999999,8.573864112572923e-07,0.0017152658662092,0.076166978928404,0.0017318121735381,148,60.24613,25.04853,Kankiraudantie,1618,0.309631,0.305739,33495.0,34401.0
1412133,4.241,0.3698,26,2.246,10.688,5.532,0,1,9,0,34,2,8,9,3,66,0,1,8,0,20,1,4,6,2,42,2.836,1.4049999999999998,2.0084278062850426e-07,0.0017152658662092,0.0757844799146763,0.0010531274874014,94,60.26665,25.07134,Kalliotie,1815,0.29242,0.294874,50118.0,43729.0
1411111,8.725,0.6021,56,8.107,10.522,5.375,1,4,22,0,97,6,35,27,15,207,0,0,5,0,16,2,2,6,1,32,3.199,5.526,1.6994751766874415e-06,0.0042881646655231,0.0774772256655375,0.0039505708891808,194,60.26945,25.06115,Puistolan raitti,1792,0.292313,0.301351,56235.0,44267.0
1385160,12.047,0.6988,72,6.221,8.349,3.215,2,5,29,1,167,9,59,57,20,349,1,0,2,0,25,0,7,5,3,43,3.055,8.992,0.0001286842955363,0.0025728987993138,0.090147667225115,0.0003993899194835,95,60.25571,25.03316,Pilvitie,1619,0.309256,0.303488,39080.0,45232.0
1382158,13.642,0.6653,85,9.455,8.113,3.039,2,6,30,1,182,9,59,62,20,371,1,2,9,0,37,1,20,13,8,91,2.991,10.651,0.0005346250852455,0.0042881646655231,0.098483213029217,0.0041864763508032,98,60.25644,25.02477,Saniaistie,1541,0.310873,0.305078,39271.0,42435.0
1385180,5.974,0.596,39,2.74,9.263,4.143,1,3,17,0,72,5,29,21,14,162,0,0,1,0,16,1,3,9,1,31,2.872,3.1020000000000003,9.752341206058606e-05,0.0025728987993138,0.091872503995235,0.0066283534411558,102,60.26301,25.0414,Tasankotie,1626,0.30376,0.3048,47008.0,47108.0
1392101,6.632,0.5492,40,2.794,8.453,3.374,1,4,20,1,70,6,39,35,16,192,1,0,3,0,34,1,9,8,4,60,2.968,3.664,8.34027566804605e-05,0.0017152658662092,0.0909378173839202,0.0001260232090111,96,60.258842,25.028559,Saniaiskuja,1668,0.310587,0.305961,42641.0,44488.0
1382111,6.513,0.5476,39,2.4,8.258,3.185,1,4,19,1,68,6,39,32,16,186,1,1,4,0,33,1,15,12,6,73,2.961,3.552,0.0001089941182704,0.0017152658662092,0.0896815181393634,4.453801927281562e-05,97,60.257578,25.026081,Malminkaari,1516,0.310741,0.306771,41007.0,41139.0
1392103,6.529,0.5718,41,3.445,8.682,3.626,1,4,18,0,70,6,36,31,16,182,1,0,2,0,43,1,4,9,1,61,3.253,3.276,0.0003639300126691,0.0017152658662092,0.0998885438435255,0.001790861731085,104,60.261308,25.028908,Fallkullantie,1670,0.310097,0.306342,44330.0,44967.0
1382112,6.023,0.5838,36,4.504,7.733,2.687,1,4,20,1,65,6,39,30,15,181,1,2,10,0,47,4,26,15,10,115,3.213,2.81,0.0002000307597934,0.0017152658662092,0.0897230662135535,0.0,131,60.254287,25.019157,Hela-aukio,1517,0.311159,0.308366,37244.0,37197.0
1382165,16.69,0.6596,104,17.236,7.495,2.483,3,6,38,1,215,11,65,72,22,433,1,2,9,1,49,4,25,23,10,124,3.271,13.419,0.0019942633284585,0.0034305317324185,0.1084565456908467,0.0092133163842893,136,60.25315,25.01507,Soidintie,1545,0.310315,0.305318,36018.0,40691.0
1385104,8.544,0.5904,56,4.732,9.471,4.366,1,5,28,1,102,8,39,41,18,243,0,0,3,0,21,3,5,10,2,44,3.377,5.167000000000001,4.06814563792167e-05,0.0042881646655231,0.0875002583231726,0.0136716549134005,99,60.26529,25.04177,Suurmetsäntie,1615,0.30334,0.304317,47925.0,44839.0
1385102,6.275,0.6992,37,4.506,9.166,4.054,1,4,19,1,90,6,37,34,16,208,1,0,1,0,17,1,3,8,1,32,2.844,3.4310000000000005,9.752341206058606e-05,0.0025728987993138,0.091872503995235,0.0066283534411558,101,60.262717,25.039394,Sointutie,1614,0.305177,0.306532,46357.0,42604.0
1411100,6.656,0.4671,45,2.669,9.329,4.299,1,3,19,0,82,5,34,24,14,182,0,1,3,0,42,1,6,16,3,72,3.466,3.1899999999999995,2.029706185355385e-05,0.0017152658662092,0.0862404208499133,0.0009158961390938,206,60.267067,25.032918,Kuutie,1781,0.308964,0.305786,46724.0,47246.0
1385100,6.243,0.6274,41,3.358,9.175,4.083,1,4,19,0,72,7,33,28,16,180,1,0,1,0,23,1,3,10,1,40,3.069,3.1740000000000004,0.000383620189935,0.0025728987993138,0.1003977389434709,0.0157967194748865,100,60.26374,25.037096,Helluntairaitti,1612,0.306137,0.306145,47052.0,44447.0
1392105,13.528,0.6526,81,12.011,8.887,3.831,3,6,33,1,190,10,65,64,20,392,1,0,1,0,31,1,4,8,1,47,3.152,10.376,0.0019803052071451,0.0034305317324185,0.1109205260148656,0.0208301207810078,106,60.262863,25.030925,Fallkulla,1672,0.309686,0.306616,45197.0,43414.0
1392138,7.446,0.6382,45,3.746,8.923,3.941,0,3,20,1,109,7,34,40,12,226,1,0,3,0,41,1,5,11,1,63,3.405,4.041,4.601024834032777e-07,0.0017152658662092,0.0736284013769948,0.0025924666807792,103,60.26512,25.02579,Tapanilan tori,1677,0.310753,0.308604,45084.0,46598.0
1392150,6.598,0.6346,40,2.802,8.782,3.763,0,3,19,0,102,7,33,40,11,215,1,0,3,0,40,1,5,9,1,60,3.299,3.299,9.199116890218655e-08,0.0017152658662092,0.0686398151415755,0.0009165611357344,105,60.26313,25.027,Jukolantie,1684,0.310319,0.309038,44692.0,46120.0
1392136,10.174,0.5988,61,5.255,9.245,4.332,0,3,22,1,159,7,40,53,14,299,0,1,4,0,55,1,6,12,3,82,3.496,6.677999999999999,2.516675860311136e-06,0.0025728987993138,0.079398936148393,0.0095672160512181,210,60.26918,25.02404,Päivöläntie,1676,0.311757,0.309395,44569.0,45267.0
1392148,6.871,0.6183,40,3.347,8.348,3.353,0,4,23,1,101,7,34,42,14,226,1,1,8,0,44,1,8,12,4,79,2.937,3.9340000000000006,6.143669042896551e-08,0.0017152658662092,0.0649672051063252,0.0001856437312684,122,60.26028,25.02155,Viertolantie,1682,0.310365,0.309345,43791.0,45527.0
1382163,22.466,0.6355,143,25.403,7.253,2.258,5,7,51,1,300,15,141,92,31,643,1,2,10,1,57,5,26,23,10,135,3.397,19.069000000000003,0.0082794251745325,0.006861063464837,0.1211429764941339,0.0945480502239698,138,60.25152,25.01215,Ala-Malmin tori,1543,0.308416,0.306285,36221.0,42440.0
1402125,14.42,0.479,95,11.932,10.155,5.188,2,7,38,1,216,10,57,65,23,419,0,1,6,0,50,1,7,12,3,80,3.465,10.955,0.0022029337807729,0.0060034305317324,0.114056088587724,0.0694938124277367,187,60.27528,25.0353,Puistolan asema,1741,0.313312,0.306482,44071.0,45552.0
1364103,8.953,0.643,49,6.079,4.458,0.7,4,5,25,0,171,9,54,48,31,347,0,0,3,0,32,0,1,8,1,45,2.72,6.232999999999999,0.0001869068722563,0.0017152658662092,0.10588695375722,0.0021800601658688,107,60.228033,24.989917,Bysantinkuja,1465,0.311803,0.318406,38004.0,36700.0
1361112,9.332,0.6872,52,5.372,4.101,1.103,7,5,28,0,203,9,68,52,40,412,2,0,4,0,29,0,4,5,3,47,2.675,6.657000000000001,7.797876713993067e-05,0.0042881646655231,0.1001468094916601,0.0017059063452211,235,60.22372,24.98927,Viikinm. ampumarata,1420,0.317332,0.320973,39022.0,36479.0
1364105,15.219,0.6636,83,15.268,4.906,0.273,7,9,40,2,255,15,148,74,50,600,0,2,7,0,40,1,6,12,7,75,3.066,12.153,0.0009819261754328,0.0051457975986277,0.1182580328243163,0.1255003348136823,248,60.230034,24.99733,Kiviteltankatu,1467,0.311098,0.318403,35968.0,36775.0
1401103,9.587,0.5329,59,7.28,8.655,4.378,0,5,24,1,181,6,41,44,14,316,0,1,3,0,72,0,2,12,1,91,3.308,6.279,1.7616139832657506e-05,0.0034305317324185,0.0791178205577539,0.0084863150591282,108,60.27145,24.99206,Kytöpolku,1699,0.304799,0.307758,45103.0,45670.0
1401101,8.391,0.5832,49,5.687,8.261,4.213,0,3,16,1,153,5,34,39,10,261,0,1,3,0,55,0,4,9,2,74,2.965,5.426,1.413722724479009e-05,0.0017152658662092,0.0783073947389805,2.723812748915996e-05,119,60.2693,24.98338,Peltokyläntie,1697,0.304327,0.305024,46638.0,46855.0
1401105,8.412,0.5211,50,4.442,9.038,4.812,0,4,21,1,170,6,39,42,13,296,0,1,3,0,70,0,2,15,1,92,2.855,5.557,4.063960208113625e-06,0.0034305317324185,0.074296894535277,0.0035104677493913,169,60.27532,24.99112,Siltamäen ostosk.,1701,0.304177,0.308092,44629.0,45398.0
1401109,7.655,0.4479,43,3.85,9.125,4.735,0,3,16,1,136,5,31,30,10,232,0,1,4,0,67,0,5,14,1,92,3.443,4.212,3.96058679460774e-06,0.0025728987993138,0.0756660435327038,0.0034170015506983,171,60.27481,24.99796,Suutarilantie,1704,0.306101,0.306248,44285.0,46139.0
1403126,10.941,0.3343,69,7.617,8.217,3.867,0,5,26,1,203,7,43,55,15,355,0,1,3,0,66,0,4,13,2,89,3.584,7.357000000000001,7.771206377774905e-05,0.0034305317324185,0.0843192388456376,0.0158985894158401,215,60.2669,24.99344,Soinintie,1760,0.305601,0.307851,47097.0,45042.0
1382101,15.444,0.7237,93,19.127,7.126,2.025,6,11,50,4,250,13,126,73,49,582,0,0,2,0,1,1,4,2,0,10,2.4,13.044,0.0014697342027309,0.0034305317324185,0.1107830518192136,0.0002801110137736,109,60.24123,25.03104,Tattariharjuntie,1513,0.312478,0.30458,33715.0,41812.0
1382128,22.067,0.5878,128,31.046,6.704,1.549,6,11,62,3,347,15,154,100,62,760,0,0,6,0,15,5,8,15,4,53,3.205,18.862,0.0037870176954567,0.0094339622641509,0.1195968948674076,0.1366498587511615,114,60.24175,25.019695,Latokartanontie,1526,0.308511,0.303754,33581.0,42295.0
1474122,5.971,0.6713,37,3.435,7.287,2.41,5,8,32,3,143,6,91,34,39,361,1,0,2,0,32,1,2,7,3,48,1.76,4.211,0.000971625074804,0.0025728987993138,0.1149815387425027,0.0560493794567569,553,60.236676,25.0418,Kivikonlaita,2383,0.322965,0.318209,35469.0,34709.0
1382145,9.871,0.625,59,11.522,7.095,1.96,0,6,28,1,128,7,49,41,21,281,0,0,3,0,11,3,7,8,1,33,3.264,6.607000000000001,0.000691067191529,0.0017152658662092,0.1071069619809874,0.0136489732162672,110,60.24243,25.02813,Raetie,1535,0.311684,0.305332,33681.0,34238.0
1382147,9.62,0.6669,61,8.575,7.404,2.281,1,6,27,1,125,7,46,41,21,275,0,0,2,0,3,1,5,3,0,14,2.905,6.715,0.0001314456480006,0.0025728987993138,0.097173727256375,0.0121297430462078,144,60.24359,25.03355,Usvatie,1537,0.311619,0.304954,33598.0,34012.0
1383106,5.512,0.4922,39,2.449,6.302,1.199,1,5,23,1,63,6,37,29,19,184,0,1,6,0,22,3,7,11,2,52,2.901,2.611,0.0001551581317926,0.0017152658662092,0.0971899824800713,0.0033344004435852,111,60.237071,25.01858,Liuskekuja,1570,0.309828,0.307217,33719.0,33571.0
1383115,8.246,0.478,52,7.091,6.495,1.354,1,5,22,1,114,7,46,39,19,254,0,1,6,0,20,4,5,11,2,49,2.843,5.4030000000000005,0.0008486198205704,0.0025728987993138,0.1075033241309771,0.0049785036343723,115,60.239347,25.019102,Hiekkakiventie,1579,0.308887,0.308283,33553.0,33487.0
1383104,5.05,0.5565,36,2.412,5.987,0.919,1,4,21,1,53,6,33,28,13,160,0,2,8,0,27,2,11,11,6,67,3.023,2.027,3.110942258670693e-05,0.0025728987993138,0.0904423591634287,0.0020115155204088,254,60.23482,25.014985,Kivijalka,1568,0.310482,0.306644,33856.0,33645.0
1383111,14.141,0.4251,87,16.182,6.433,1.371,4,6,32,1,218,8,67,62,30,428,1,1,6,0,34,3,9,16,4,74,3.195,10.946,0.00029504097995,0.0025728987993138,0.1015293517284169,0.0023294609209244,112,60.23676,25.02225,Malmin hautausmaa,1575,0.313344,0.30844,34156.0,38773.0
1382113,11.744,0.5315,72,11.094,6.637,1.495,2,5,28,1,157,8,51,53,21,326,0,1,6,0,21,6,7,14,5,60,3.169,8.575,0.0008695927376245,0.0025728987993138,0.10820406281141,0.0017039976103861,117,60.240179,25.021039,Seppämestarintie,1518,0.30983,0.305129,33654.0,40477.0
1383109,15.718,0.492,94,13.629,5.761,0.76,6,7,36,1,292,14,95,78,45,574,0,2,8,0,31,2,13,13,6,75,3.274,12.444,8.333269918597006e-05,0.0025728987993138,0.0989444337986829,0.0072317790750305,256,60.23295,25.01284,Meripihkatie,1573,0.312263,0.313502,34149.0,36852.0
1382115,18.414,0.4397,110,19.186,6.681,1.538,4,8,37,2,277,10,77,83,31,529,0,3,11,0,24,4,28,16,10,96,3.213,15.201,0.0009898384721201,0.0017152658662092,0.1072948689318312,0.0,113,60.24349,25.01545,Riihenkulma,1519,0.307861,0.309155,33728.0,40460.0
1382123,18.808,0.4386,118,17.843,6.877,1.828,3,8,39,2,290,10,81,84,31,548,0,3,12,1,42,4,26,23,10,121,3.269,15.539,0.0018255261115498,0.0034305317324185,0.1087102096109769,0.0160523666130045,139,60.24755,25.01138,Ala-Malmi,1524,0.307373,0.309014,34107.0,40639.0
1383114,8.645,0.6039,51,6.283,6.513,1.394,4,6,29,1,130,7,58,46,27,308,0,1,6,0,19,4,6,10,2,48,3.025,5.619999999999999,0.0007199219009367,0.0017152658662092,0.108163774600366,0.0015630464353431,116,60.23859,25.02095,Seppämestarintie,1578,0.310599,0.317326,33760.0,35384.0
1382104,5.768,0.8489,31,5.662,6.838,1.691,3,8,36,4,95,8,93,38,35,320,0,0,3,0,12,3,2,8,0,28,2.409,3.359,0.0026046244417332,0.0025728987993138,0.1141008867372086,0.000488764885882,118,60.24164,25.02326,Latokartanontie,1515,0.30896,0.312996,33503.0,37675.0
1401114,8.504,0.5316,52,5.344,7.983,4.03,0,3,19,1,164,6,37,40,11,281,0,1,3,0,50,0,4,5,2,65,3.079,5.424999999999999,6.253553080522563e-05,0.0017152658662092,0.0840448018611118,0.0015067300143014,127,60.26722,24.98012,Niemitie,1709,0.303999,0.30365,47927.0,47403.0
1392157,9.146,0.4023,56,5.452,7.823,2.904,2,4,23,1,147,7,46,45,16,291,1,2,12,1,61,4,30,21,10,142,3.317,5.829000000000001,2.0248218202140797e-05,0.0025728987993138,0.0838567821701474,0.0076460264372991,120,60.25743,25.0132,Huhtakuja,1688,0.310136,0.309642,41431.0,41122.0
1392188,4.205,0.6956,24,1.676,8.015,3.146,0,3,15,0,70,5,29,28,11,161,0,2,12,1,63,2,27,18,7,132,3.302,0.903,3.816696067345154e-06,0.0017152658662092,0.0774978945265928,0.0021413655818639,125,60.25978,25.01236,Huhtapuisto,1694,0.309582,0.310559,43606.0,43966.0
1381155,11.766,0.3705,71,7.839,7.565,2.668,2,5,28,1,183,8,50,56,19,352,0,2,11,1,64,5,26,23,10,142,3.44,8.326,0.0001071742934394,0.0017152658662092,0.0913812071824262,0.0093257600435045,141,60.2556,25.01035,Malmin raitti 15,1511,0.30905,0.308676,41354.0,41769.0
1392146,7.283,0.5885,44,3.676,8.271,3.334,0,4,23,1,108,8,37,42,14,237,0,1,8,0,52,1,8,13,1,84,3.014,4.269,2.562985429539139e-07,0.0017152658662092,0.0674172331475825,0.0010498672008388,121,60.2608,25.01763,Halmetie,1680,0.310112,0.309407,44062.0,45216.0
1392143,8.075,0.5039,48,4.645,8.234,3.402,2,4,24,1,125,8,41,46,15,266,0,1,4,0,58,1,8,16,2,90,3.292,4.783,1.39159292528228e-06,0.0025728987993138,0.0720801085870437,0.002642112490151,123,60.26215,25.01222,Kotinummentie,1678,0.309378,0.309601,44975.0,44460.0
1391187,6.389,0.3002,39,2.71,8.087,3.245,2,3,19,1,96,7,36,36,12,212,0,1,11,1,60,2,20,16,5,116,3.349,3.04,3.816696067345154e-06,0.0017152658662092,0.0774978945265928,0.0021413655818639,124,60.26077,25.01166,Huhtapuisto,1661,0.309527,0.307543,44244.0,40874.0
1391112,12.645,0.5296,77,10.561,7.696,3.611,1,4,27,1,220,7,50,54,14,378,0,0,2,0,54,1,4,6,1,68,3.315,9.33,0.0003404301390297,0.006861063464837,0.0916189726824672,0.0235297165512764,126,60.26381,24.98384,Santerlantie,1641,0.304499,0.295934,49203.0,49048.0
1391110,11.428,0.3987,74,9.542,7.488,3.306,2,4,26,1,209,6,45,52,15,360,0,0,2,1,48,1,4,9,1,66,3.29,8.138000000000002,0.0001191021524535,0.0025728987993138,0.0871132341653596,0.003008374729125,154,60.26129,24.98636,Valakkatie,1639,0.305049,0.301996,49193.0,45699.0
1391108,14.053,0.4333,88,13.686,7.396,2.965,2,5,29,1,246,7,51,60,16,417,0,1,6,1,54,2,14,13,2,93,3.563,10.49,0.0003100783635929,0.0051457975986277,0.093861343338589,0.0119646920156711,156,60.25877,24.9934,Vanha Tapanilantie,1637,0.306404,0.301225,47590.0,45644.0
1353123,5.934,0.1715,29,6.406,6.452,3.489,1,1,8,1,76,4,19,23,5,138,1,0,3,0,34,0,3,4,0,45,2.781,3.153,0.0001668439670273,0.0017152658662092,0.0891859260520172,0.0,647,60.25601,24.95801,Tuomarinkyläntie,1410,0.268563,0.288027,66795.0,52717.0
1353121,7.583,0.1882,40,8.289,6.285,3.609,1,2,10,1,110,5,23,29,10,191,0,0,3,0,32,1,2,4,0,42,2.142,5.441000000000001,0.0006056032900636,0.0051457975986277,0.0968497608377839,0.0209591209720331,653,60.254992,24.952652,Yhdyskunnantie,1408,0.260448,0.283779,69344.0,55120.0
1382175,7.662,0.6404,44,5.085,7.744,2.59,1,6,27,1,88,7,43,39,18,230,1,1,4,0,25,1,20,10,9,71,3.409,4.253,3.99895144039509e-05,0.0017152658662092,0.085985158393646,0.0002642945010011,128,60.24988,25.02981,Pyrytie,1553,0.311537,0.305193,34913.0,34823.0
