stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,total_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,total_walk15,walk_area,area_difference,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,cluster,stop_lat,stop_lon,stop_name,weighted_gini_walk,weighted_med_inc_walk,weighted_hh_low_walk,weighted_hh_mid_walk,weighted_hh_high_walk,weighted_gini_multi,weighted_med_inc_multi,weighted_hh_low_multi,weighted_hh_mid_multi,weighted_hh_high_multi
1310119,2.25,0.6929,19,0.428,5.653,10.806,1,1,4,1,79,1,18,11,12,128,0,0,2,0,40,1,3,5,1,52,1.96,0.29,1.079475896748889e-06,0.0017152658662092,0.060345005740119,0.001712321203778,27,60.16521,24.85843,Koivusaarentie,0.30564785350529033,46909.869075881215,1296.8674667820599,3791.1229124395186,3287.264662187591,0.3098802872482013,45128.77556109146,1365.3326542127475,3989.762423678925,3444.6127068984897
1310120,2.964,0.7323,27,0.637,5.675,10.828,8,3,8,2,101,3,36,12,16,189,0,0,2,0,41,1,3,5,1,53,2.049,0.915,1.079475896748889e-06,0.0017152658662092,0.060345005740119,0.001712321203778,27,60.16492,24.85843,Koivusaarentie,0.30615725518072606,46697.25444218397,1305.200749714189,3815.1245704673747,3306.095048040409,0.3074971850834477,45942.80122338098,1288.3588308859757,3747.572570629799,3226.7075088904808
1310121,2.342,0.6949,23,0.519,5.481,10.622,1,1,4,1,83,1,18,11,12,132,0,0,1,0,25,0,1,4,1,32,1.416,0.9260000000000002,1.903579805817733e-07,0.0008576329331046,0.0569079499746183,0.0,29,60.16819,24.85737,Katajaharju,0.30055579675916294,49035.197342454805,1213.5667011620017,3551.198682558563,3099.033256721556,0.30918447426688633,45331.73078655278,1349.304740888992,3952.281219291294,3424.258675376729
1303100,2.145,0.8751,19,0.947,5.082,10.069,4,1,4,1,37,2,16,10,4,79,2,0,1,0,17,0,2,3,0,25,1.384,0.7610000000000001,9.310548441063802e-05,0.0034305317324185,0.0618942916017754,0.0034356848916732,32,60.180423,24.850458,Lehtisaarentie,0.2308957130237881,78110.0,74.0,269.0,524.0,0.27633676231065335,58661.70316853484,535.2293216718596,1479.0608876571025,1334.6095331659885
1303102,2.145,0.8751,19,0.947,5.141,10.123,4,1,4,1,37,2,16,10,4,79,2,0,1,0,15,0,2,2,0,22,1.298,0.847,9.310548441063802e-05,0.0034305317324185,0.0618942916017754,0.0034356848916732,32,60.1804,24.8493,Lehtisaarentie,0.2308957130237881,78110.0,74.0,269.0,524.0,0.27633676231065335,58661.70316853484,535.2293216718596,1479.0608876571025,1334.6095331659885
1303103,2.145,0.8751,19,0.947,5.087,10.139,4,1,4,1,37,2,16,10,4,79,2,0,1,0,16,0,1,2,0,22,1.183,0.962,9.310548441063802e-05,0.0034305317324185,0.0618942916017754,0.0034356848916732,32,60.177205,24.853608,Kalkkipaadenpuisto,0.23289647761511093,77274.91866593358,106.73043302383603,363.27072942800373,597.9596492748814,0.27633676231065335,58661.70316853484,535.2293216718596,1479.0608876571025,1334.6095331659885
1303104,2.145,0.8751,19,0.947,5.103,10.154,4,1,4,1,37,2,16,10,4,79,2,0,1,0,16,0,1,2,0,22,1.201,0.944,9.310548441063802e-05,0.0034305317324185,0.0618942916017754,0.0034356848916732,32,60.177125,24.853385,Kalkkipaadenpuisto,0.23467551115782775,76532.38368173606,135.833576127019,447.0940789995361,663.7228567197863,0.27633676231065335,58661.70316853484,535.2293216718596,1479.0608876571025,1334.6095331659885
1303105,2.145,0.8751,19,0.947,5.057,10.086,4,1,4,1,37,2,16,10,4,79,2,0,1,0,18,0,1,2,0,24,1.277,0.8680000000000001,9.310548441063802e-05,0.0034305317324185,0.0618942916017754,0.0034356848916732,32,60.17854,24.8528,Hiidenkiukaantie,0.2310337642932679,78052.38000872932,76.2583755476077,275.50461025188093,529.1031608200966,0.27633676231065335,58661.70316853484,535.2293216718596,1479.0608876571025,1334.6095331659885
1303107,2.145,0.8751,19,0.947,5.031,10.037,4,1,4,1,37,2,16,10,4,79,2,0,1,0,15,0,1,2,0,21,1.251,0.8940000000000001,9.310548441063802e-05,0.0034305317324185,0.0618942916017754,0.0034356848916732,32,60.179735,24.85213,Hiidenkiukaantie,0.2308957130237881,78110.0,74.0,269.0,524.0,0.27633676231065335,58661.70316853484,535.2293216718596,1479.0608876571025,1334.6095331659885
1303108,2.145,0.8751,19,0.947,5.089,10.101,4,1,4,1,37,2,16,10,4,79,2,0,1,0,14,0,1,2,0,20,1.197,0.948,9.310548441063802e-05,0.0034305317324185,0.0618942916017754,0.0034356848916732,32,60.179217,24.851467,Hiidenkiukaantie,0.2308957130237881,78110.0,74.0,269.0,524.0,0.27633676231065335,58661.70316853484,535.2293216718596,1479.0608876571025,1334.6095331659885
1303112,2.145,0.8751,19,0.947,5.049,10.033,4,1,4,1,37,2,16,10,4,79,2,0,1,0,17,0,3,3,0,26,1.44,0.7050000000000001,9.310548441063802e-05,0.0034305317324185,0.0618942916017754,0.0034356848916732,32,60.1807,24.85085,Papinpöydänkuja,0.2308957130237881,78110.0,74.0,269.0,524.0,0.27633676231065335,58661.70316853484,535.2293216718596,1479.0608876571025,1334.6095331659885
1303113,2.145,0.8751,19,0.947,5.06,10.043,4,1,4,1,37,2,16,10,4,79,2,0,1,0,17,0,3,3,0,26,1.482,0.663,9.310548441063802e-05,0.0034305317324185,0.0618942916017754,0.0034356848916732,32,60.1807,24.85064,Papinpöydänkuja,0.2308957130237881,78110.0,74.0,269.0,524.0,0.27633676231065335,58661.70316853484,535.2293216718596,1479.0608876571025,1334.6095331659885
1303114,3.784,0.7477,38,1.494,5.074,10.036,10,3,10,3,62,7,45,19,19,178,2,0,1,0,20,0,7,5,0,35,1.625,2.159,9.310548441063802e-05,0.0034305317324185,0.0618942916017754,0.0034356848916732,32,60.18153,24.849633,Lehtisaarentie,0.2308957130237881,78110.0,74.0,269.0,524.0,0.29512275578624547,50020.10798012631,702.2445976272662,1869.7947490952754,1407.0225818228755
1302219,4.157,0.5463,41,1.296,4.434,9.38,10,4,11,4,70,8,59,20,27,213,2,0,1,0,18,0,1,2,0,24,1.341,2.816,0.0002405283496815,0.0017152658662092,0.0658694762503107,0.0025374156170172,31,60.18488,24.85935,Kuusisaarenkuja,0.2333392320208144,77066.60133250261,96.76940655065502,334.0310636866534,579.3020069146344,0.3104286201441313,43385.74129778923,889.4074150501239,2315.4675738709507,1588.0805137289224
1303111,1.788,0.8904,17,0.658,5.256,10.224,4,1,3,0,29,1,13,5,3,59,2,0,1,0,19,0,8,5,1,36,1.54,0.248,1.6407492972311302e-05,0.0008576329331046,0.0582837653875574,0.0,35,60.180475,24.846967,Lehdesniityntie,0.2308957130237881,78110.0,74.0,269.0,524.0,0.2653231555510952,63445.06511655491,415.1650958288146,1200.3721797138985,1244.4860322455238
1412118,6.01,0.5789,51,3.681,10.975,5.818,1,2,11,0,60,3,9,16,6,108,0,1,7,0,16,1,5,6,2,38,2.932,3.078,3.82570634273061e-07,0.0034305317324185,0.0762869899246147,0.0033917839032406,92,60.26959,25.07277,Heikinlaakso,0.29196723454560647,54929.288241423856,469.4798968042991,1776.0051477508111,944.6983009160166,0.299009989059937,44163.07615124826,903.9735012616866,2274.5045665534026,826.4471227141776
1412134,7.052,0.6405,69,3.506,10.992,5.835,1,4,20,0,72,5,32,22,15,171,0,0,6,0,17,2,4,5,0,34,2.905,4.147,3.82570634273061e-07,0.0034305317324185,0.0762869899246147,0.0033917839032406,92,60.27016,25.07203,Heikinlaakso,0.2918516734631765,56263.09361890883,428.09298651559567,1753.1176877236849,978.4061941150087,0.3021024432168148,44682.08537066982,951.1222423340921,2523.6901546040713,981.0760411254533
1412298,5.009,0.6431,37,3.585,11.075,5.919,1,2,11,0,54,3,8,16,6,101,0,0,5,0,17,0,4,4,0,30,2.878,2.131,3.82570634273061e-07,0.0034305317324185,0.0762869899246147,0.0033917839032406,92,60.270538,25.073418,Heikinlaakso,0.2918839832290415,55890.17447909239,439.66436810173514,1759.5168011550559,968.9817917629241,0.2991147532603898,46308.38456757328,810.4035099446954,2197.146185593124,877.8588676109662
1492126,3.476,0.7706,33,1.178,9.43,9.256,0,1,4,0,33,1,8,10,4,61,0,0,0,0,3,0,2,2,0,7,1.545,1.931,5.719497126435509e-14,0.0017152658662092,0.0425283984383754,0.001712321203778,39,60.161187,25.08553,Jollaksentie 62,0.2756410455978135,72608.0,145.0,452.0,607.0,0.2979925109921964,54500.875862125045,487.754386158176,1360.5168663229686,781.9889047293785
1492122,3.859,0.7161,39,1.43,8.866,8.731,0,1,4,0,42,1,9,12,4,73,0,0,1,0,4,0,2,3,0,10,2.237,1.622,3.1381485274014445e-13,0.0034305317324185,0.0444156956857936,0.0051310742864714,45,60.164225,25.077224,Jollaksentie,0.2757043043276261,72558.34696531923,146.03950628584786,455.3990873488654,608.112867098023,0.29776671523989673,53762.4942463603,483.03898539530314,1366.8879110694877,775.5053956676082
1492123,2.653,0.8197,21,0.856,8.867,8.732,0,0,2,0,21,0,2,6,0,31,0,0,1,0,4,0,2,3,0,10,2.243,0.4100000000000001,3.1381485274014445e-13,0.0034305317324185,0.0444156956857936,0.0051310742864714,45,60.164216,25.077242,Jollaksentie,0.2757064011320975,72556.55293443958,146.0671019947177,455.42966775189774,608.0886792953909,0.29244396574273596,58953.83408700401,399.58165655096894,1097.2022934670817,710.8876397876595
1492103,2.829,0.7953,25,0.924,9.796,9.493,0,0,2,0,22,0,2,6,0,32,0,0,0,0,3,0,2,2,0,7,1.006,1.823,1.0100217932689704e-14,0.0008576329331046,0.0407920884129654,0.0,40,60.160887,25.092593,Meri Perttilän Polku,0.2756410455978135,72608.0,145.0,452.00000000000006,607.0,0.2937488648372937,57963.192376949584,422.57982542942125,1185.9282833632599,747.6900085429303
1335100,2.009,0.9436,10,0.115,7.036,6.587,0,0,3,0,56,0,4,6,2,71,0,0,1,0,65,0,5,3,5,79,3.042,-1.033,1.956353281954581e-06,0.0017152658662092,0.0700086414346145,0.001712321203778,617,60.259206,24.893241,Kuninkaantammenaukio,0.3021929192335511,51856.59195394393,496.70049512572365,1969.099377466582,1194.080184920424,0.26495329034453813,66895.74115981841,188.96514995622417,1037.1962235389062,1002.9410391036893
1335101,1.844,0.9473,8,0.124,7.043,6.615,0,0,3,0,54,0,3,6,2,68,0,0,1,0,67,0,5,3,5,81,2.994,-1.15,1.956353281954581e-06,0.0017152658662092,0.0700086414346145,0.001712321203778,617,60.259171,24.89265,Kuninkaantammenaukio,0.3022542454461296,51753.500421532626,505.72846192172653,1981.5946791614288,1193.4479354773553,0.26363445890978576,67233.63141904939,197.56876973694926,1077.7786343162536,1051.2129769755106
1333105,3.247,0.4524,31,0.657,7.419,8.521,0,2,7,0,98,1,20,14,18,160,0,2,8,1,116,2,18,14,27,188,3.136,0.1109999999999997,2.2560346759439983e-09,0.0017152658662092,0.0544009096690885,0.001712321203778,835,60.251343,24.85015,Neulastie,0.3203135461607687,36251.07884471696,1172.0574619545494,2456.8296067796446,770.5248600072126,0.3203455930124432,36515.97332043567,1113.7963818630449,2400.660283212183,782.9652016642467
1333106,2.875,0.4921,23,0.362,7.441,8.569,0,2,7,0,95,1,19,12,18,154,0,2,7,1,119,2,12,14,21,178,3.223,-0.3479999999999998,2.2560346759439983e-09,0.0017152658662092,0.0544009096690885,0.001712321203778,835,60.251215,24.849189,Neulastie,0.3204039080409767,36324.994283598964,1153.8716789030616,2432.812349493465,770.7653331715297,0.32029302785230573,36353.84653032261,1154.2844085855206,2453.147879079723,783.364356520013
1333182,4.608,0.2118,41,1.424,7.436,8.58,0,2,8,0,114,1,23,20,20,188,0,2,7,1,118,2,11,13,23,177,3.245,1.3629999999999995,2.2560346759439983e-09,0.0017152658662092,0.0544009096690885,0.001712321203778,835,60.25104,24.8489,Neulastie,0.3204467399500116,36360.03051068032,1145.2515416992308,2421.4280691201407,770.8793184568697,0.32017171718511056,36962.40427333862,1002.6531151832374,2262.5729964481357,782.5797495591944
1492143,3.455,0.684,32,0.971,8.557,8.579,0,1,4,0,36,1,9,8,4,63,0,0,1,0,10,0,2,4,0,17,2.276,1.1790000000000005,1.3595535851310802e-12,0.0025728987993138,0.0464634103935276,0.0136161190821487,44,60.16404,25.07081,Rannikkolaivurintie,0.28197891278540255,67509.97806193467,243.4401909844879,724.2590298939265,667.6848284117833,0.29737174327716104,55223.45599151888,486.92406864337147,1438.161931445129,854.2549887438247
1492144,5.339,0.4724,59,1.715,8.512,8.558,2,1,4,0,84,1,15,21,5,133,0,0,1,0,10,0,2,4,0,17,2.274,3.0650000000000004,1.3595535851310802e-12,0.0025728987993138,0.0464634103935276,0.0136161190821487,44,60.164,25.06984,Rannikkolaivurintie,0.2834970372296727,66289.28009079404,267.0403281928516,789.7194607423856,682.4035259003211,0.3001366835126529,51086.82888391351,552.8983964326595,1640.447302987835,880.0071316000214
1492121,3.268,0.7303,28,0.946,8.733,8.597,0,1,4,0,35,1,9,8,4,62,0,0,1,0,6,0,1,3,0,11,2.274,0.9939999999999998,3.052733925081125e-13,0.0025728987993138,0.0444156956857936,0.0051281296240402,46,60.165093,25.075415,Puuskaniementie,0.276698535712012,71759.80424889758,161.53715974417378,498.7690956355607,618.1238744454196,0.2964334423219505,55945.98056147509,470.85884529428813,1380.0085100845668,831.9925896865235
1492145,3.032,0.7339,26,0.855,8.747,8.581,0,1,3,0,28,1,9,6,4,52,0,0,1,0,6,0,1,3,0,11,2.19,0.8420000000000001,3.052733925081125e-13,0.0025728987993138,0.0444156956857936,0.0051281296240402,46,60.16544,25.07604,Hämeenapajantie,0.27628858634927544,72086.88625331636,155.04616110978807,479.67929805660214,613.0979147749322,0.29466445939246966,57448.261142737836,447.0560865420757,1347.9695957127722,847.7563761035128
1492146,3.872,0.6191,42,1.08,8.735,8.572,0,1,4,0,46,1,9,12,4,77,0,0,1,0,6,0,1,3,0,11,2.23,1.642,3.052733925081125e-13,0.0025728987993138,0.0444156956857936,0.0051281296240402,46,60.16546,25.0758,Hämeenapajantie,0.27645157724797154,71957.33708369613,157.64980102385525,487.54315327269126,615.3000268729404,0.29894301942780527,54028.158468190864,515.9288241919697,1550.0417694699258,900.9516809095039
1492141,4.163,0.6257,43,1.596,8.097,8.317,0,1,4,0,45,1,9,14,4,78,0,0,2,0,17,0,2,5,0,26,2.647,1.5160000000000005,7.082366906146185e-12,0.0025728987993138,0.0486968162992093,0.0161355722583352,296,60.16448,25.06189,Takilatie,0.2966994817666043,55685.68330993977,472.84775717043925,1365.791810130926,815.4592027662687,0.2989270879434867,52975.21461448262,504.52090924578954,1455.6855020898067,816.8961906382888
1492142,6.283,0.3778,72,2.948,8.094,8.31,2,1,5,0,89,1,16,23,5,142,0,0,2,0,16,0,2,5,0,25,2.633,3.65,7.082366906146185e-12,0.0025728987993138,0.0486968162992093,0.0161355722583352,296,60.16455,25.06189,Takilatie,0.2967151370704103,55686.609816493205,473.71669938191263,1373.9522052603957,821.1803063080704,0.2996420388009378,50264.9502060476,530.1254507678037,1566.7469661093173,825.7042006807766
1492100,2.286,0.8483,17,0.485,9.289,9.151,0,0,2,0,19,0,2,6,0,29,0,0,0,0,3,0,2,2,0,7,1.756,0.53,5.541114457431055e-14,0.0008576329331046,0.0425252856553241,0.0,38,60.161556,25.083062,Jollas Instituutti,0.2756410455978135,72608.0,145.0,452.0,607.0,0.2897089842187233,61149.99039718546,356.9260953486349,977.6126487354896,683.1366229939437
1492151,2.709,0.7674,22,1.807,8.94,8.642,0,1,3,0,22,1,8,5,4,44,0,0,1,0,4,0,1,3,0,9,1.994,0.7150000000000001,5.569563631172373e-14,0.0017152658662092,0.0425315116771616,0.0034216977451247,48,60.16611,25.08049,Kellaripellonpolku,0.2756410455978135,72608.0,145.0,452.0,607.0,0.29235934983125705,59303.80557472865,411.3164695483142,1249.7076795590654,826.2504043118046
1492152,3.689,0.6378,34,1.078,8.893,8.617,0,1,4,0,40,1,9,11,4,70,0,0,1,0,4,0,1,3,0,9,1.991,1.698,5.569563631172373e-14,0.0017152658662092,0.0425315116771616,0.0034216977451247,48,60.1661,25.07956,Kellaripellonpolku,0.2756410455978135,72608.0,145.0,452.0,607.0,0.29820396683554173,54591.4229425114,503.079012641516,1501.338589939648,881.1889636151222
1492147,2.709,0.7674,22,1.807,8.845,8.453,0,1,3,0,22,1,8,5,4,44,0,0,0,0,4,0,1,3,0,8,1.465,1.244,1.0152094665484091e-14,0.0017152658662092,0.040797817236561,0.001712321203778,47,60.16808,25.08038,Puuskakuja,0.2756410455978135,72608.0,145.0,452.0,607.0000000000001,0.29235934983125705,59303.80557472865,411.3164695483142,1249.7076795590654,826.2504043118046
1492148,3.548,0.6659,31,0.979,8.864,8.485,0,1,4,0,38,1,9,10,4,67,0,0,0,0,4,0,1,3,0,8,1.517,2.031,1.0152094665484091e-14,0.0017152658662092,0.040797817236561,0.001712321203778,47,60.16778,25.0805,Puuskakuja,0.2756410455978135,72608.0,145.0,452.0,607.0,0.2977865865731711,54922.40147457414,494.87806542737025,1474.0581011627985,871.6758247332453
1492149,3.264,0.7243,27,0.95,8.713,8.201,0,1,4,0,35,1,9,8,4,62,0,0,0,0,2,0,1,2,0,5,1.089,2.175,1.7929923354073665e-15,0.0008576329331046,0.0391972821903097,0.0,49,60.17061,25.07991,Puuskarinne,0.2756410455978135,72608.0,145.0,452.0,607.0,0.2964044530459819,55970.59924242823,470.46877666740465,1379.4834711398728,832.250919344273
1370103,12.463,0.7359,129,8.17,5.19,1.362,3,6,33,1,197,12,65,62,21,400,1,1,7,0,46,1,10,14,2,82,3.416,9.047,0.0018250309822951,0.0025728987993138,0.1101111940236646,0.0067284097247558,50,60.23991,24.97993,Isonpellontie,0.30658830591019487,38537.995086030045,1024.4932107091458,2581.96974138344,867.2453432828027,0.30587616737512674,41427.48949154986,1167.527204898428,2819.512690112933,1026.8832196893954
1370104,9.68,0.753,101,4.833,5.179,1.378,2,6,26,2,147,9,70,48,24,334,1,1,6,0,44,1,9,13,2,77,3.331,6.349,0.0018250309822951,0.0025728987993138,0.1101111940236646,0.0067284097247558,50,60.2399,24.97954,Isonpellontie,0.30616868907340394,39337.30319312525,994.6786807923985,2519.486373455179,869.4526235956023,0.30774802715654503,40767.76833205353,968.138396232451,2444.941589222141,949.8517298711884
1370107,17.684,0.737,189,20.682,5.79,1.15,6,13,50,3,264,16,160,81,43,636,1,1,6,0,59,3,9,17,2,98,3.419,14.265,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.242171,24.993044,Pukinmäen asema,0.3033601115529755,34755.78818815204,1433.2406193915806,3291.4829032887765,850.2604847461814,0.30267010231371744,43404.02044582101,1089.496354704966,2662.0354627992324,1048.4315124861423
1370108,17.417,0.6631,179,18.583,5.746,1.096,7,11,46,3,266,15,160,81,39,628,1,1,6,0,54,1,8,16,2,89,3.423,13.994000000000002,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.24167,24.9931,Pukinmäen asema,0.30407976054562674,34802.338921904244,1400.1323123610237,3231.3905507372774,847.4684678949511,0.3069008971789916,41298.83793376625,1242.4357913815031,2973.1028838246652,1071.312414581253
1370109,15.373,0.6392,163,15.331,5.982,1.334,6,11,46,2,257,15,149,74,37,597,1,1,7,1,62,3,11,17,2,105,3.499,11.874,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.24398,24.99386,Eskolantie,0.3035766084219404,35441.168994260355,1409.8830087258393,3253.040189254324,864.7456986258023,0.30599480528398104,41712.55828412591,1163.6964464979183,2834.716774548348,1036.3252066271584
1370110,14.865,0.6896,169,14.592,5.934,1.245,6,11,45,2,242,15,149,70,38,578,1,1,7,1,62,4,12,17,4,109,3.699,11.166,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.24324,24.99451,Eskolantie,0.30379454672486234,34967.981700867116,1465.1831946829707,3337.167505252917,868.4708308004793,0.3063007040056381,41443.40177864008,1180.547738171219,2837.6108761393943,1036.6007852074497
1370124,14.585,0.6793,152,14.528,5.965,1.303,6,11,45,2,239,15,149,70,37,574,1,1,7,1,63,3,11,17,4,108,3.634,10.951,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.24372,24.994087,Pukinmäen asema,0.30368917094788866,35267.280251098695,1431.0257415804772,3284.3666701689313,866.3012918975675,0.3060886529759024,41536.663550508456,1180.579659050467,2838.301819727975,1036.7032935579718
1370501,16.612,0.7031,177,16.51,5.84,1.172,6,11,46,2,247,15,152,75,38,592,1,1,6,0,59,3,9,17,2,98,3.281,13.330999999999998,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.242475,24.993742,Pukinmäki,0.30319516665525637,34686.62814195309,1435.4175183228538,3296.1703035794703,847.2102079699431,0.30642923690126145,41495.724245574514,1204.1790870458008,2899.186100991246,1050.3948384075352
1370551,17.791,0.6959,191,18.8,5.84,1.172,7,14,51,2,293,19,185,78,52,701,1,1,6,0,59,3,9,17,2,98,3.281,14.51,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.242475,24.993742,Pukinmäki,0.30319516665525637,34686.62814195309,1435.4175183228538,3296.1703035794703,847.2102079699431,0.30772888655811564,41041.96858781897,1117.9648796269419,2734.457688595134,1024.6559961541307
1382119,16.287,0.6576,182,17.052,5.988,1.221,6,13,47,2,261,15,159,75,45,623,1,1,8,0,60,4,18,19,5,116,3.616,12.671,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.24318,24.99639,Eskolantie,0.3042062952885639,34316.61192721366,1560.3704261589976,3481.7176320920416,880.0791645891258,0.30723803754288453,40792.33812001209,1239.018411915969,2914.7317347080684,1035.059185476071
1382120,17.825,0.6785,189,17.76,6.01,1.23,6,11,46,2,258,16,150,80,37,606,1,1,8,0,60,4,17,21,6,118,3.607,14.218,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.24328,24.99679,Eskolantie,0.3042642600232484,34235.56627510226,1572.7282242062402,3500.5623380938105,881.8481478534418,0.3061912046974685,41777.15974409239,1187.8372356327188,2904.3161294508723,1063.1383738524898
1284178,7.893,0.5877,87,4.194,4.761,1.461,3,5,20,1,129,5,52,31,21,267,0,0,5,0,53,2,9,16,3,88,3.329,4.564,0.0003602598695692,0.0017152658662092,0.0993250218421858,0.0008911022420029,1121,60.23699,24.97454,Oulunkylän rantap.,0.3086492993547777,41608.981679283606,829.4971370581754,2206.326274532785,901.1013167013878,0.31191846720569416,39522.27995828195,860.5782950786764,2219.982917090776,925.4940369920515
1510101,2.662,0.6993,22,0.492,8.068,9.031,0,1,3,0,36,1,9,6,4,60,0,0,1,0,11,0,3,4,0,19,1.899,0.7629999999999999,1.6217262952775848e-12,0.0017152658662092,0.0464522658617522,0.0068316168405244,51,60.1551,25.04894,Hevossalmen silta,0.28170197639052824,49538.08257339108,168.67284381286424,438.59637478073984,157.7283511417841,0.29970139717131405,45953.57930101082,494.3279322347414,1425.217864650929,669.1081397366864
